"","ESC.1.15.OPR.279514","ESC.1.24.OPL.279654","ESC.1.34.OPR.279524","ESC.1.33.OPL.279468","ESC.1.9a.OPL.279644","ESC.1.28.OPR.279603","ESC.1.62.OPL.279669","ESC.1.53.OPL.279544","ESC.1.45.OPL.279704","ESC.1.28.OPL.279617","ESC.1.34.OPL.279562","ESC.1.42.OPL.279703","ESC.1.49.OPL.279522","ESC.1.72.OPR.279523","ESC.1.61.OPR.279506","ESC.1.45.OPR.279442","ESC.1.65.OPL.279620","ESC.1.55.OPR.279483","ESC.1.60.OPR.279487","ESC.1.71.OPR.279471","ESC.1.35.OPR.279455","ESC.1.68.OPR.279573","ESC.1.20.OPL.279671","ESC.1.23.OPL.279686","ESC.1.44.OPR.279527","ESC.1.63.OPL.279420","ESC.1.37.OPR.279696","ESC.1.47.OPL.279646","ESC.1.49.OPR.279650","ESC.1.26.OPR.279484","ESC.1.43.OPL.279611","ESC.1.53.OPR.279665","ESC.1.1.OPR.279601","ESC.1.65.OPR.279502","ESC.1.26.OPL.279470","ESC.1.17.OPR.279511","ESC.1.29.OPL.279486","ESC.1.55.OPL.279670","ESC.1.48.OPR.279680","ESC.1.71.OPL.279661","ESC.1.61.OPL.279525","ESC.1.43.OPR.279635","ESC.1.50.OPL.279499","ESC.1.69.OPL.279699","ESC.1.38.OPR.279528","ESC.1.56.OPR.279444","ESC.1.62.OPR.279652","ESC.1.17.OPL.279551","ESC.1.19.OPL.279430","ESC.1.22.OPR.279421","ESC.1.32.OPL.279633","ESC.1.72.OPL.279581","ESC.1.51.OPR.279561","ESC.1.20a.OPL.279437","ESC.1.30.OPL.279456","ESC.1.48.OPL.279572","ESC.1.59.OPR.279629","ESC.1.5.OPR.279659","ESC.1.24.OPR.279606","ESC.1.44.OPL.279532","ESC.1.64.OPR.279439","ESC.1.30.OPR.279564","ESC.1.47.OPR.279560","ESC.1.50.OPR.279637","ESC.1.20.OPR.279692","ESC.1.39.OPL.279608","ESC.1.51.OPL.279500","ESC.1.60.OPL.279582","ESC.1.64.OPL.279491","ESC.1.46.OPL.279623","ESC.1.56.OPL.279540","ESC.1.33.OPR.279647","ESC.1.1.OPL.279586","ESC.1.58.OPL.279556","ESC.1.37.OPL.279622","ESC.1.40.OPL.279667","ESC.1.46.OPR.279457","ESC.1.31.OPL.279464","ESC.1.19.OPR.279460","ESC.1.52.OPR.279589"
"526872",0,0.03,0,1,0,0.01,0,7,0,0,0,0,0.01,0.14,0,0.03,0.01,0.1,0,0.02,0.13,0,3,15,0.01,0.01,1,0.31,0.01,0.04,0,0,0.02,0.02,0.01,0,0.02,2,8,1,0,0.05,0,0,7,0.01,0,0.11,0.01,0,0.02,0.11,3,0.03,0.01,104,0,0.08,1,0,0,0,0.02,0,0,0,8,0,0,0.01,0.01,0.02,0,0,0,0,0,1,0,0
"70804",0,0.02,3,1,0,0.01,0,0.02,0.01,0,0.03,1,0,0,0,0,3,0.02,0,0,0.14,0,0,0,0,0,0,0.01,0.02,0.02,0,0,0,0,0.01,0,0,0.02,0,0,0,0.05,0,0,0,0,0,0,0,0,1,0,0.04,0,0,0,0,0,0,0,4,0,0,0,0.44,5,0,0,1,0.01,0,0,0,0,0,0.16,0,0,0,0
"242796",1,0,2,0.02,0.01,0.01,0,1,0.74,2,2,0,0,35,0,0.05,7,0.23,0,43,0,0.01,0,1,0,0.01,0.02,1,0,0,0,0,2,0,0,0,1,0.37,0.01,7,0,0,1,0,0,0,0.08,0,0,0,2,2.41,0,0.1,0,0,0,0.03,0,0,0.01,2,1,0.01,4.85,0,0,0,0,0,0.01,0,13,0,0,0.01,0,0,0,0
"554647",0,8,37,68,0,1,3,8,0.01,7,17,11,0.04,0,1.46,0,49,8,0.14,0,11,0.29,0.07,25,2.8,0,0.53,7,2,1,3,5,0.19,28,4.48,4.64,0.13,17,0.43,0,3,3,3,27,19,1,0.01,0.01,8.11,0,0,0.22,28,0,0,0,2,69,12,0.24,0,2.52,0.04,6,0,0.43,17,0.47,0.07,49.06,9.14,37,0,1.6,2,2,0.01,0,0,6
"246195",0,0,0,0,0,1,0.01,0,1,2,0,0,0,0,1,0,0,0,5,0,0.01,0.01,2,0,0,0.58,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0.03,2,0.01,0.01,0,0.01,5,0,0,0.46,0,0,0,11,0,0,0,1.26,1,0,0.38,0,0,0.03,0,0,0,0,0,0,0,0,0,0.03,0,0
"470812",0,0,0,0,0,0,0,0,3,0,0,0,0,0.24,0,0,0,2,0,0.02,0,0.01,0,0.01,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,0.17,0,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0.01,0,0.01,0,0,0,0,0.01,0,0
"137197",0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.01,0,0.02,0,0.01,3,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.02,0,0.01,0,0,0
"86715",4,52.91,1,4,1,10,18,0.94,0.02,2,9.96,11,2,0.02,33,1,54,12,76.98,0.16,64,68,6,15,4,0.51,34,9,7,23,13,33,14,45,29,13,11,3,10,1.7,35,3,17,1.81,0,8,24,13,8,1.36,3.98,23,14,0.04,2,25.71,96,59,0.51,7.5,84,2,9.56,22,0.01,89.56,0.84,51,139,68,20,13,3,1,30,32,36,0.16,0.47,29
"573384",0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,5,46,0,0,0,0,7,0,1,0,0,0,0,0,0,0.02,0.05,0,4,0,10,2.11,0,0,0,0,0,0,1,0,5,0.01,0,0,0,0,0,0,0,0.13,0.06,0,0,0.15,0,0,0,0,0,0,107,0.21,0.02,11,0,0,0,0,0.01,0,0,0,72
"39294",0,0,1,0,0.02,0,0,0,0,0,1,0,1,0.03,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,1,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470993",0,0.06,0,5,0,0.02,0,0.06,0.02,0,0,0.01,0,0,0,0,0.01,0.01,0,0.01,3,0,0,1,0.02,0.29,0,0.06,0.04,0.04,0.07,0,0,0.02,0.02,0,0,0.01,1,0,0.16,0.12,0,0,0,0.01,0.01,0.03,0,1,7,3,2,0,0,0,0.02,0.26,0,0,0,0,0,0,0.53,2,0.01,0,0,0.01,0,0.01,2,2,0.13,3,0.01,0,0,0
"115159",0,1,0,0,10,0,0,0,0,0,0.97,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86047",0.37,58,6.73,33,17.56,74.01,16.78,3,4,11,0,26,27,36.28,1,2,13,7,0.12,57,14,119.67,2.21,2,16,0,19,7,34,52,17,2,18,1.39,32,0.01,5,39,12.79,71,4,6,30,9,36,34,15,6.66,226,0.16,30.64,8,99,0.09,35,10,1.17,11,14,32,0,62,181.39,88,0,11,105,0.08,0.01,5,27,7,1,5.14,17.07,1,3,0.36,22,0.04
"244198",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,21,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,26,0,0,0.11,0,0.01,0,0,0,0.08,0,0,0,0,0,0,0,0,0.01,0,0,0.17,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"511532",5,10,0.01,3,0.02,2.08,13,11,4.6,9,0.01,5,9,1,18,24.71,5,1,0.02,8,12,5,7.34,0.13,19,0.01,27,10,19,5,12.48,1.71,8.73,0.05,57.28,0,17,3,0.13,2,5,10,5,4.05,49,0.2,17,7,133,3,0.45,66.8,40.91,2,4,2,3,7.12,3.17,24,27,12,18,20,0,8,21,0.24,8.36,2,3,0.03,1,0.68,44,17,0.95,1,23,1
"74211",0,5,0.02,7,0,95,8,1,0,51,0,0.04,2,0.04,0.27,0,3.67,2,0.01,0.02,18,28.32,0,1,0.14,0.07,1.41,10,2.15,3,1,0.06,1,0.03,26,7,3,0.12,1,0.04,0.02,63,3,0.08,0.2,0.08,2,0.19,0.01,0,0.83,0.01,19,0,0.09,0,0.05,0.1,4,0,0,419,0.01,0.05,0,0.01,16,1,0,3,8.34,3,0,0.1,3.45,0,0.06,0,0,0.11
"244304",28,0,0,0,1,0,0,0,0.02,0,1.32,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"218959",40,31,0.48,101,2,53,147,224,4.8,56,2,218.54,11,1,29,52.74,4.21,2,47,10,68,14,89,1,20,2,25,31,34,94,16,32,33,35,40,117.48,11.22,404,150.98,6,6,83.43,1.56,9,13,10,140,62,23,27,0,3,40.11,79,28,5,201,19,30.07,27,277.26,70,9,3,13.96,10,22,146.43,8,14,7,34,3,8,2.76,15,4,3,6,7
"68340",0.01,0.02,0,0.01,0,1,0,0.01,0.49,0.02,0,0,0,1,3,0,0,0,0,0.01,1,0,2,0,0.15,0,0,0,0,1,0,2,0.03,0,0,0.21,0.54,0,0,2,2,0,0,0.01,1,0.03,1,0,0,0.04,0,0.15,1,1,0,0,0,0,0.05,0,0,0.03,2,1,0,0,1,0,0,0,0,0.02,0.01,0.01,0.01,0.01,1,5,0.01,0
"407576",0,0,0,0.01,0,0,1,0,0,0,0,0,3,0,0,0,0,0.01,0.01,0,1,0.16,0,6,0,0.06,0,0,0.02,0,0.05,0,0,8,0.01,0,0.03,0,3,0,0,10,0,0,0,0,4,30,0,7,0.01,0,0.01,0,0.07,0.01,0,0.06,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,1,0,0,0
"360229",0,3,0,0.03,0,1,4,0,0,1,0,0.04,0,0,2,0,1,0.01,0,0,2,0.01,0,0,8,0,0,0,7,0,0.06,0,0,0,0,0.16,1,0.01,0,0,3,0,0.09,0.11,0,0,1,0.01,1,373,0.02,0,0.03,0,0,0,0,0,0,1,0,10,0.12,0.19,0,1,0.03,0,0,0,0,0,0,4,0.02,0.13,0,0,0.01,0
"484436",0,1,1,0,2,0.14,0,0,1,3,7,2,0,0,0,0.51,0,0,0,0,0,0.01,0.01,0,0,6,0,0,0,3,0,0.26,0,0,0.01,0,0,0,0,0,0,0,0,1,2.51,0,0,0,0,0,0.31,0,0,1,0,0,0.02,0,0,0,0,0.06,0.01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1,0
"247733",0,0.38,4,8,0,0.15,0.01,0.64,0,0,0.04,4,0,0.14,0.04,0,0.03,0.16,0.52,0.08,30,0,0.02,9,1,0,1,0.07,1.4,6.1,2,0,1,0.85,1,0,0,0.28,10.75,1,0.8,2.35,0.16,1,0.07,1,0.02,0.25,4,0.18,0,0.18,3,0,0,0,2.47,2,1,2,0,0,0.01,0.06,0,7,2,1,0.01,31,2,5,0.01,8,2,2,18,0,0.02,0.41
"239506",0,1,0,8,0,0.29,6,1,0.01,0.01,0,0.04,0.1,0,8,0,0.39,0.01,0,0,4,20,1,0,3,0,0.01,19.04,2.55,10,18,3,0,0,15,0.01,1,2,0.01,0,11.68,4,5,4,0.59,1,26,0.04,5,4,0.02,0.01,9,0.09,0,0,0.02,0,6,4,0,1,9,12,0,0,15,0,0,1.78,0,0.18,0,11,9,0.02,0,0,1,0
"104405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0
"93513",0,0.01,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,7,0.01,0,0,0,0,0,0,51,1,0.01,0,0.01,6,0,0.29,0,0,0.01,0,73,0.01,0,0,0,0,0.01,3,0.06,0,16,0,0,0,238,0,16,0,0,0,0.01,0,0.56,2,0,0,0.12,0.04,18.16,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"588428",0,0,0.02,0,3,0.01,0,0,0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179460",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"457453",0,0,0.02,0,1,0,0,0,0,0,1,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,1,0,0,2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58296",0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,1,0.01,1,0,0,0,0,0,0,0.01,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.01,0.01,0,0,0,0,0,0,0,1,1,0,0.01,4,0,0,0,0,0.02,0,1,0.43,0,0,0,0,0,0,0.01,0,0,0,0.03
"553964",0,0,0.04,0,0.17,0,0,0,0.02,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534193",0.42,0.02,0,2,0.12,12,0.01,3,0.95,1,0.01,0,0,3,2,3,0,0,0,0.87,1.18,0,3,0,0,0,0,0.42,0.02,0.14,1,0,2.34,3,0.01,18,0.01,1,0,5,0,0.79,0.01,0,0.07,0,0,0,0,0.01,0,21,0.02,63,0,0,0,0,0,0,2,2,0.01,0,0,0,0,0,0.01,0.31,0,0,1,0.02,0,0.01,0,8,0.01,0.01
"149555",0,0,0,0,2,0,0,0,0,0,0.01,1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246752",1,0.01,0.02,1,10,4.49,1,0.05,1,1,4.66,0.09,3,1,0,2,0,0,0,0.01,0.09,4,0.01,0.01,0,1,0,0.42,1,0.03,0,0,1,0,1,0,0,0,1,0.06,0,0.05,0,0.02,0.94,0,0.01,1,0.02,0,6.82,0,0.03,2,3,0.08,0,0,0,1,0.02,0.26,0.01,0,4,0.02,0,0,0,0.01,0,0,0.09,0,0,0,0,0.47,0,0
"471000",0.01,0,0,0.01,0,0,0,3,0,0,0,0,0,25.89,0,0.04,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.3,0,52,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.02,0,0,0,10,0,0,0,0.01,0,0,0
"195061",0.01,0,0,0.01,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,0.01,0,2,0,0.01,0,1,0,0.04,0,0,0,0,0.35,0,0,0,0,0.05,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.01,0,0,0.01,0,0,0,0
"343089",0.01,0,4,0.11,6,7,0.83,1,3,6,4,0.12,13,3,0.01,2,0,0,0,1,0,3,0.01,0,0,0.01,2,0.15,3,4,1,0.21,2,0.01,4,0.7,0,0.33,0,2,0,2,0.01,2,0.51,0,0,0,0.02,0,2,1.56,0,1,4.72,4,0.02,0,0.01,0.03,0,4,0.04,0,2.4,0.04,0,0.02,0.01,0.13,0,0,0.53,0.02,0,0,0,0.1,0,1
"98975",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"29566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.06,0,0.01,0,0.01,0,0,0,0,0,17,0,0,0,0,0,0,0.02,0,0,1,0.02,0.01,0,0,0,0,0,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.03,0,0,0,39,0,0,0,0,0,0
"155948",1,0.02,0,4,0,3,0,5,0,0.06,0,0.19,0,2,0,0.01,0,0,0.01,10.94,0.22,0,0,0,0,0,0,0.21,2,0.15,0,0,4,0,0.02,0.38,0,0.16,0,6,0,0.11,0,0.02,0,0,0,4,0.01,0,0,27,0.03,0.02,0,0,0,0,0,0.02,0.03,0.02,0,0,0,0.03,0,0,0,0.03,0,0,1,0,0,0,0,0.01,0,0
