"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"195677",0.23,0.01,0,0,0.05,0.11,0.03,2,0,0,1,0,4,1,0,0,1,0.15,0.01,0,0.03,0.07,0,5.49,0.01,0.01,2,0,0,0,2,1,0.01,0.02,0.01,0.13,0.01,0.01,0.05,0.08,1,1,0,0.08,3,0.22,0.08,2,0.01,0.02,1,1,2,4.68,1,1,0.07,0.05,0.36,0.01,0.04,0.02,0,0,0.06,4,0,1,0,0.23,0,0.02,1,0,0,0,0.04,0,0,0
"179287",0.03,1.03,2,3,8.11,0.39,0,1.14,3,2.05,1,12.06,33.39,4,4,11,2.86,0.09,1,5.66,1,0.07,2,0,6,0.01,0.62,2,3,1,4,1,11,2,0,0.17,0.01,0.02,0.47,0,7,0,5,0.37,0,0.92,0.02,0.01,0,0,0,0,2,5.72,0.12,0,0.51,1.13,0,1.98,1.14,49,0,0.09,2,0,0,0,0,0.06,26,0.02,0,0,0,0.88,2,0,0.01,0
"181892",0,1,3,8.13,1,0.1,0.01,5.97,5.63,2.33,5,5,0.19,2,1,1,3,0,1,1,4.68,0.04,2.02,0,1.08,1,0.09,2,3,0.23,0.73,3,3,5,1,3.87,0.02,0.1,0.02,0,0.64,0.02,4,0.78,0.14,4,1,0.09,0,0.04,0,0.01,1,8.39,0.03,0,0.04,4,0.22,1,0.59,1,0.02,0.27,1,1.84,0.06,0,0,0.02,2,0.01,0.01,0,0,0.09,4,0,0.02,0
"187470",0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0.01,1,0.04,1,0.01,0,0.01,0,2.01,0,0.02,0,0,0,0,0,0,0.01,0.01,0.39,6,0,0.01,0.06,1,0,3,0,0.01,0,0.04,0,0.05,3,1,0,0,0.1,1,0,1.41,0,0.01,0.01,0.07,0,0,1,0.02,0.12,0.05,0.3,0.86,37.67,0,13.56,0.15,0.04,2,19,6,0,0.69,0.05,3
"183824",2,4,4.74,2,2,1,0.15,2,9,9.78,2.55,2,1.68,13,6,0.07,0.02,11.79,1.24,0.16,14,2,3.92,0.32,0.09,1,1,1,0.15,2,3.64,0.14,3.4,1,4,8,0.37,1.05,0.25,0.69,0.01,7,4,7.23,0.06,0,0.13,2.16,0.04,5,0.14,0.86,0.14,0.47,0.08,1,0.08,2,0.6,0.01,0.03,0.02,0,0.37,3,0.48,1,0.65,0,0.03,0.01,0,0,0,0,0,0,0,0,0
"42372",2,0.01,0.1,3,0.1,0.17,5,15,0.37,0.04,0.86,0.01,0.36,0.02,0,0.03,0,11.31,0.04,0.03,0.04,0,0,36,1,0.76,0.08,0.01,1,0,0,0.01,14,0.09,6.79,115.62,0.03,20.73,13,4,0,3,0,0.04,0.04,0,51,8,7,0.8,5.74,8,58,0.03,0.03,15,0.03,1,4,0.03,2,0.32,11,0.02,0,0.01,45.66,4.28,0,1,23,1.04,2.35,2,1,1,0.14,0.52,0,2.46
"182512",40,311.78,53,452.1,13,106,65,176,189,148,127,58,26,135,33,29,256.99,279.47,112,48,157,242.41,62.43,271.97,3,213,131,17,27,34.92,113,317,63,18,218.76,151,21,74,67,143,31,215.21,35,13,26,18,24,22,71.18,395,108,282,68,8.64,11,108,265,93,92,587.69,42.96,582.96,155,18,145.43,0.48,33,2,1,33,2.75,41.01,117,0.04,0,0,24.13,0,0,0
"180285",33.01,236,187,150,520,676.61,395.62,698,219,26,398,335,913.82,756.21,496,207,519,682.18,408,145,288,76,226.86,1.85,18,323,450,376,312,132,510,362,568,432,441.79,209,71,280.99,428,4.5,9,41,683.77,338,594,2,503.88,440,50,29,458.5,1.34,574,586,43,0.81,610,769,481.59,980,25,1,17,633,29,339,2,13.97,89.95,56,676.61,84,11.62,0.01,0,1,777,0,1,1.45
"193312",0.08,2,2,4,0.05,10,2,2,15.59,16,0.06,4,1.07,1.43,4,1,0.05,0.02,2,3,0.65,0.09,1,0,0.08,4,3,0.03,0.36,0.09,19,0.06,0.33,3.9,0.7,0,3.38,0,1,0.09,2,0,1,0,0.18,0.86,0.03,0.14,0.14,0.74,0,0.01,7,0,0.29,0,0,0.03,0.01,2,0,0.01,0,0.01,0,0,2,0,1.06,0.02,1,1,0,0,0,0.05,0.08,0,0.02,0
"186456",1,5,4,0.06,0.35,0.9,4,0.01,1,5,0.13,2,1,0.67,0.09,0.03,0,0.07,0.07,1.71,4,4,0.05,0.29,0.01,0.25,0.34,0.02,0.06,0.05,0.16,5,4,0.02,0.01,0.01,0,7,0.02,1,0,0,3,0,0,0.11,0.58,0.01,0.01,0.02,2,0.02,0,0.09,0,1.47,0.13,0.17,0,0.03,0.02,0.01,0.01,0.01,0,0,2,1,0,0.02,1,0,0,0,0,0.05,2.61,0,0,0
"33833",0.01,6,3,3,1.31,0.11,0,0.04,0.2,0.05,0,0.26,3,0.01,1,1,0.03,0,32,2.07,0.57,0,4,0.09,0.01,0,0,1,1.14,0.01,1.32,0.17,2,2,0,0.01,0,0,0,0,0.57,0,0.28,0.07,0,9.96,0.03,0,0,0,1,0,0.01,0,0,0.06,0.05,0.03,0,2.01,0,0.02,0,2,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0
"19747",2,1,4,2,0.07,0.41,0.01,0.07,0.22,0.02,0.01,0.3,2.31,0.07,2,4,0,0.01,0.1,1,1,0,2,1,0.05,0,0.02,0,0.23,0.01,0.14,0.01,1,0.24,0,0.01,0,0.02,0.01,0,0.08,0,0.48,0,0,0,0.02,0.01,0.01,0,0.01,0.06,0,0,0,0,0.01,0,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211054",1,1,0.05,1,0.01,0.08,0.11,0.12,4,0.18,0.03,0.01,5,0.01,0.13,0.02,2,0.03,7,0.02,0.02,0,0.01,0.12,0,1,0.2,0.2,0.02,0,0.02,0.03,0.05,0.12,0,0.05,0,1,2,0.02,1,0,0.03,1,3.22,20.1,0.11,4,0.69,0,0.16,0.25,1.75,0,0.03,0.32,0.01,3,20,0.18,0.01,0.01,0,0,0,0.1,1,16.17,0,0.08,1,0,0.08,0,0,0.05,0.4,0,0,0
"345319",52,0.98,3,5,21,3,0.03,2,11,5.15,28.68,17,11.93,2.97,1,3,0.18,3,9,2.92,1.49,63.15,73,0,1,0.22,1.26,2.64,3,11,0.03,11,2,93,0.24,0.11,0.04,6,0.56,0.04,0.12,0.13,11.88,0,0,0.53,0.36,0.03,1.96,0.03,0.88,0.06,0.11,1,0.01,0,2,0.76,0,80.94,2,0.01,0,1,0.43,0.01,0,1,0,0.04,0,0.01,0,0,0,0,0.14,0,0,0
"539107",40.26,0.01,0.02,10,3.16,0.05,0,0.02,0.03,0.01,0.04,0.01,2.3,0,0,5,0,42,0.06,0.03,0.01,11,0.04,5.65,1,0,0,0,0,1,0,1,0.12,0.02,0.9,1,1,0,0,11,0.01,4,1.83,0.03,0.01,0,0.01,4,323.12,0.05,0.65,2,2,82.07,0.02,11,0,0.09,1,0.01,0,1,30,0,0,0,3.76,125,70.62,20,50.82,2,6,30,35.62,19,1,30,399.37,303
"205119",0.2,0.66,1,0.12,5,5,7,4,13,0.16,5,7,1,0.31,0.01,0.02,0,2,0.04,0.03,0.07,0.57,0.01,0.32,0,1,1,0,0,1.56,0.01,0.11,0,0.01,0.02,0,0.07,0.01,0,0.28,0,0,1,0,1,0.04,0.03,0,0.03,0.07,0,0.02,0,0,1,0.01,0.1,0.01,0,0,1,0.03,0,0.04,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237133",0.3,0.16,0.02,2,4,2,9,5,1,8,0.02,0.01,0.72,0.03,0.05,1.22,0.01,6,1,1,0,1.75,0.01,74,0.28,1,0.02,5,0.01,8,0.01,0,0.04,0.09,45,0,0.02,0,1,0.16,0,0.18,0.01,3,0.13,0.01,0.01,0.02,1,3,0,2,0.02,1,0,0,0.01,0,0.02,0.07,0,11,0,0.07,0.17,0.61,0,0,0,0,7.47,0.01,0,0,0,0,0.02,0,0,0
"199293",13,42,322.35,26,39,300.66,8.62,59,41,7,33,249.37,406.07,81,45,10,50,33,52,17,56,6,42,0.09,2,7.35,32,55,44,29,412.79,31,49,468.32,196.31,37,7,47,6.71,0.02,1,5,41,21,107,3.18,15,44,182.87,1,84,2.67,49,45,2,31.73,57,73,214,527.4,7,1,13.14,101,14,177.92,1.12,172.97,6.32,4,300.66,5,5.16,0,0,0,63,0,3.16,0
"188238",0.08,0.11,1,1,1.42,2,0.04,0.03,2,5,0,0.58,0.55,3,0.37,0.16,0.01,0.03,0.37,2,5,0.65,0.01,0.01,0,0.16,0.02,0.01,1.81,1,0.08,0,1,1,3.15,10.09,2,1,0.01,0.04,0,1,1,0.03,0,0.01,1,0.02,0,3.51,0,0,0.18,0.02,0.02,0.09,0.19,1,1,0.06,0,0,0.04,0.01,0.13,0.04,0.05,3.44,0,0.01,0,0,0.03,0,0,0,0,0,0,0
"260518",0.01,0,0,0,0,0.01,0.05,1,0,0.01,0.02,0,0,2,0,0.01,0.01,2,0,0,0,0,0,2,0.01,0.02,0.01,0.11,0,0.02,0,0,0,0.01,1,0,0.05,0,3,0.01,0,0.16,0,0,0,0,0,0.74,13,2,0,0.02,0.01,21,0.03,0,0.01,0,0,1,0.09,2,0,0,0.21,0.61,0,0,1.06,0,41,1,0,79,33.86,36,0.75,3,0.1,45.1
"167602",2,1,1,0.21,0.16,0.81,2,1.93,2,1,6,0.03,2,2,13,0,0.02,3,0.27,0.82,0.15,2,0.05,25,0.5,7,0.29,0,0.03,0.36,1.43,3,0.02,0.09,19,0.01,0.11,0.06,4,0.69,0.02,19.78,1.48,0,3,0.05,4,1,3.33,0.76,0.75,4,0.02,2,0.04,3,0.03,0.01,0,0.03,0.31,0.03,0.05,0.01,1,0.61,0,7,0,0.12,0,0.01,0,0,0,0,0.07,0,0,0
"179655",0.09,5,40.61,15,0.03,2,0.29,0.11,9,58,0.02,2,3,12,2.46,9.63,0.43,0.04,7,1,2.69,0.01,2,0.09,0,0.16,4.43,0.05,0.16,0.01,1,0.65,3,19.23,0.32,0.01,0.88,0,3,0.05,0.01,0,0.05,0,0,5,0.05,0.23,0,0.23,0,0,0.05,0,0.23,0.02,0.4,0,0,12,0,0,0,0.03,0.22,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"190477",16.1,3,12.06,3,2.83,2,9.56,2,7,5,0.08,1,37.94,8,5.85,1,2,3,3.24,1.49,11,22.09,3,0.19,1.45,6,2,0.08,0.88,0.08,1,3,1,2,1,4,13,2,0.82,0.29,1,3,1,1,31.28,0.03,2,1,0.46,4,0.4,5,4,14.25,1,0.32,2,43.39,2,1,0.03,0,0.39,0.05,0.21,0.2,0,11.03,0,0.12,0.04,0.03,0,0,0,0,0.92,0,0,0
"203620",42.07,8,17,82,50,15.2,1,0.02,40,0.29,0,0.09,36,0.45,4.89,0.06,1,61.61,21.25,1.5,0.44,3,4.4,140,0,1.08,19,23,27,0.4,12,0.08,9,72,0.01,5.04,0.06,0.25,0.16,0.4,0,81.86,18.46,16,51,3.62,7,0.06,0,0.02,4,2,1,0,0,4,13,3.48,33,40,0,0.05,0.02,4,0.67,0,0,0.23,0,0,3.33,0.01,0.01,0,0,0,0.04,0,0,0
"319438",1.43,1.16,16.37,1,0.09,0.12,1,1,9,10.43,4,2,1,3,2,7,1.72,0.06,2,1,16.12,0,3,0.21,2,0.7,18,1.96,11,0.11,2,17.45,1,3,0,3,0.03,3,0.72,0,1.93,0,2.15,0,0.01,0.5,1.85,0.03,0,0,0.01,0,0.06,0.11,0.19,0.01,1,1,0.05,4.59,1,7,0,0.16,0.11,0.01,0.06,0.79,0,0.05,0,0,0,0,0,0,0,0,0,0
"196932",0.02,2,0.04,1,0,0.02,0.07,0,0.08,1,0,0,1,0,0.02,0.02,0.01,0,1,0.08,0.02,0,0.01,0.04,0,0.02,0,0.01,0,0,0.09,0.01,0.03,0.06,0.04,0,1,1,0,0.01,0,0.01,0,0,0,0.11,1,0,0.01,0.03,0,0,0,0,0,0.03,0,0.01,0,0.05,0,0,0.09,0,0,0,0,1,0.42,0.03,0,1,0,0,0,0,0,0,0.02,0
"182274",1,0,0.01,0.01,0,2,0,0.06,0.01,0.02,0.01,0,0,2,0,0,0.03,0.01,0,0.01,0.09,0.03,0,0.01,0.01,0.03,1,0,0,0,0.08,0,2,0.01,2,0.03,0.02,0.01,0.05,0.04,0,0.03,0,0,0,0,0.28,1.19,0.01,2,0.07,3,0.01,0.09,0.01,0,1,0,0,1,0.01,0,2,0.01,0.09,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"261022",0.16,0,0,0.01,0.26,0,0.01,0,0,0,4,0,0,0,0,0.02,0,10,0,0,0,0.1,0,1,2,0,0,0,0,2,0,0.02,0,0,0.34,0.26,0,0,0,0,1,4,0,0.01,0,1,2,0.02,0.01,0.05,0.01,0.05,0.45,2,0.01,1,0,0.01,0,3,0,2,0.02,0,0,0.01,0,0.06,0,0.05,0,0.01,0,0,0,0,0,0,0,0
"190467",31,1,7,2,12,6,141,51,13,17,29,4,10.61,4,1.04,9,2,8,9,87.4,3.63,102.47,3.93,195.75,7,3,85.45,4,0.9,12,1.75,1,2,68.72,157.45,21,32.41,7,3,11,8,17,33.34,5,3,14.2,28,15,54,315.19,6,133,3,374.2,1,52,1.18,45.37,12.93,3,5,7,2,1.03,7,0,9,8.12,0,9,9,0.02,0.05,0.03,0,4,68.91,0,0,0.04
"245916",1,3,0,0.06,0.04,2,0,0,0.01,0,0.05,0,0.01,0,3,0,0,0.23,0,0.02,0.01,1,0.01,0,0.06,0,0.02,1,0,3,0.04,0.05,0,0,0.05,0,2,0,0.01,3,4,0.34,0.01,1,0.01,0.01,0,0.01,0.03,0.01,1,0.08,0.02,3,0.02,0.03,0,0.01,1,0,0,1,0.07,0,0.02,0.05,1,1,0,0.22,35.42,1.93,0.01,0.01,0,0.02,2,2,3,0.12
"168181",0,0.03,1,0.74,7,1,1,0.25,1,3,5,8,0,1.66,1.61,13,0.29,0.18,7,43,0.04,9,0.04,0,26,0.55,0.01,14,0.37,12,0.04,1.27,0.07,0.12,0.85,0.03,0.06,0,0.01,0.01,4,3.58,5,0.57,0,5,0,0,0,0.69,0.12,0.01,0.51,0,0.09,0,7,0.03,10,0.21,0.03,16.73,0,5,1,0,0,0.01,0,0.05,0.02,0,15,0,0,0,0,0,0,0
"307224",0.21,0.53,4.62,3,2,0.01,0,2.08,6,0.78,0.38,2,5.49,6,2,4,7,0.02,1,0.44,5.25,0,2,0,0.68,0.03,5,1,7,0.16,3.78,0.25,3,2,0,1,0.02,0.02,0.02,0,106,0,0.78,3,5,1,0.21,0.05,0,0,0,0.02,0.08,0.07,1,0,4.03,0.58,1,0.99,1,2,1,0.67,16.73,0,0,0,0,0.06,3,0,0.02,0,0,0.13,0.97,0,0,0
"203788",58.33,0.99,3.9,3,0.46,0.16,11,4,4.26,2,1.56,2,1.46,5.33,2,2,5,4,6,2.55,4,0.01,2.59,13,11,5,8,1,3.21,0.05,5,2.6,4,4,3,0.14,4.97,4,6,2,3,45.5,0.07,0.49,4,3,3,2,10,8,5,24,6,12,6,1,3,14.39,0.01,69.31,0,4,10,0.18,0,5.97,1,0.44,9.42,1,4,1,0.66,0.04,0,7,0.54,0,2.56,6
"206611",0.48,2,0.01,4,0,0.12,0,0.01,1,0.03,0,0,0.09,0.02,0.03,0,0,0.02,0.01,0,0.01,0,0.02,0,0,0.41,3,0,0,0,2,0,0.14,0.07,0,0.01,3,0,1,0.04,0,0.01,0.01,0,0.07,0,2,1,2,0.01,4,0,0,0,1,0,1,0,0,0,0,0,0.13,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98939",0,0.01,1,0.42,0.06,1,0,0.11,0.01,0.01,0,0.04,0,1,0.02,1,2,0.01,0,2,0.03,1,0,0,0.01,0.01,1,0,0.17,0.05,3,0.01,2,0.03,0.05,0.06,0.53,0,0.09,0.01,0,0.03,1.66,0,0.05,0.01,4,0.01,0,0.03,0.01,0,0,0,0.01,0,1,0.01,0,0.02,0,0,0.01,0.01,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522135",0.03,0.02,0.19,1,0.05,0.05,0.02,0,0.06,2,0.02,1,0.07,0.01,0,0.19,0.01,0.28,2,0.04,0.04,1,2,0.05,0,0,0.05,0.01,0,0,1,0,0.03,0.58,0.19,0.28,0.14,1,0.07,0,0,4,0.18,0.04,0,0.02,0,1,0.12,0.14,1,0,1.84,1,0,0.28,0,1,0.1,2,0,0,0,0,0,0.21,0.05,5.45,1.26,0,0,3,0,0,0,0,0,0,0.03,0
"183879",40.32,57,12,51,7,41,0.14,462.43,17,34.23,0.93,16,377.85,34,13,8,0.68,0.32,11.6,6,50,202.42,4,0,6,29,136,12,13,11,46,16,47.87,275.84,4.49,0.1,47,0.4,140,31,8.43,0.24,6,90,286.68,0.01,56,98,28,2.64,55,15,0.04,0.19,37,0.14,72,0,0.06,0.03,4,0.57,209,12,51.67,0,5.92,0,0,0.05,48.8,0,0.01,0,0,0,9.88,0,0,0
"303877",75,0.17,1,0.07,15,1,0,0.52,6,5.32,0.81,9,0.23,1.1,13,0.12,0.07,25.08,5,6,1,1,0.1,0.25,0.02,0.03,0.29,0.41,22,5,0,0.04,0.28,0.36,0.04,71,0.06,76,3.3,8.55,0.14,15,3,0.02,0,0.1,0.59,0.23,2,1.18,2.23,0.76,7,0.05,0,20,0.03,6.6,5,0.05,0.08,0,0,7,0.42,0,0,105.28,0,0.01,0,0.03,0,0,0,0,0,0,0,0
"233648",0.01,1,0,0.15,0.01,2,0.2,17,0.03,0,0.03,0.01,0,0.01,0.02,2,0,4.03,0.01,0.02,0.02,0.02,0,0.03,0.93,3,0.01,0.01,0,0.05,0.05,0,1,0,1,0.02,0.01,0,0.08,5.13,0.01,5.8,0.01,0,0.02,0,0.4,0.03,7,1,3,0.08,1,11,0,1,1,0.02,0,0.09,0,16,0,0.01,0,2,0,0,0,0,0.01,1.16,0,0,0,0,0,0,0,0
"179460",0.02,0.01,0,0.01,0.03,0.01,0,0,1,0,0,0,0,0.01,3,0,0.01,3,0.01,0.01,0.01,2,0.01,0.03,0,0,0.05,0,0.03,1,3,0,0.01,1,0.01,0,0.01,0,0.03,0,1,0,0.08,0,0,0.11,0,0,0.01,0,0,0,0,0.04,0,0,0.01,0.03,0,0.01,0,0.16,5,0,0,0,5,0,1,0.02,0,0.09,0.06,0.04,0,0,0,0,0,0
"187164",9.05,0.86,6.43,0.04,0.39,0.07,11.7,23,1,13,0.23,9,0,2,0.04,0.08,0.08,3,0.11,0.08,1.19,0.09,1,0,0,55,0.76,1,0.09,0.01,0.27,0.04,4,1,0.03,0.05,14,0.01,3,17,0,0.03,11,1.41,9,0,2.19,41,4,0.13,22,0.81,0,0.01,2,1,2,0.12,0,0.18,0.01,0.02,0.17,0.04,1,0,32,0,0,0,0.04,0,0,0,0,0,0,0,0,0
"188194",0.08,1,0.02,1,2,0.07,0.03,0,0.02,2,0,0,0.32,0.01,1,0.06,0,0.32,0.39,2,0.02,0.01,0.17,0.05,0,0,0.02,0,0.02,0.01,1,0,0.01,0.01,0.03,0.03,0,0,0.02,0,1,1,0,0.01,0,0,0,0,0,1,0.01,0,0.02,0.02,0,1,0,0,0,0,0,0,0,0.13,0.12,0,0,0.03,0,0,0.01,0,0,0,3,0,0,0,0,0
"182248",11,0,0,0.09,0.37,10,0.03,0.11,0.01,0,0.02,0,0,0,0,0,0,71,0,0,0,1.81,0,33,0,0,0.02,0,1,0.05,0,0,0,1,1.93,0.86,0.01,0.04,0.69,27.4,0,116,0,0.03,0,0,0.04,0.5,37,2.93,3,17,0.06,6,0,7,0,0.01,0.01,0.02,0,0,0,0,0,0.02,0,0.4,0,0,0.01,0.02,0,0,0,0,0,0,0,0
"16076",2.81,237,844.71,379,295,366,7.71,148,143.41,2,0.01,2.48,805,252,98,66,0.12,277,770.94,419,228,252,138.9,349.19,0.14,0.01,0.12,1.16,40,7,196.56,49.13,1,6.55,44.64,506.7,1.06,9.34,0.01,33,0.7,228,67,0.23,0,0.08,0.05,0.27,0.24,396,0.01,0,0.04,0.48,0.01,252.68,0.24,0.01,0.23,0.01,1.99,0,0,60,1884,0,0.41,42.06,0,0,0,0,95,0,0,0,0,0,0,0
"470114",10,4.21,2,3,0.28,1,29,35,2.26,4,13,0.62,15.2,1.71,5,85.81,0.11,2,14,11,1.37,1.42,4,0.16,15,27,4,0,2.18,26,2,6,1,7.54,56,0.14,1,36,135.53,16,31,0,0.07,0,0.26,126,28.87,0.52,1,3,0.01,32,2.78,2.68,1,0.02,0.15,2,0.02,3.56,0.05,0.73,0.75,0.03,0,2.49,45.29,0.37,0,1,0,0,0.05,0,0,0,0.1,0,0,0
