"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"74461",184.41,59,236.4,134.67,19,27,47,17,126,83,43,1.14,0.34,24,14,2,1,14,43,31,1,56,4,167.16,60.19,21,4,131.64,145.87,191.81,94.34,154,6,1,52.43,23,96.58,4,121,13,10.16,215.78,27,5,15,1,110,177.47,68,160.89,12,132.67,5.25,53,6,3,16.75,217.05,76.19,13.45,0.7,3,115.17,55,0.02,11.24,39,27,0,23,70,0,240.06,2.71,24.88,47,14.95,0,0,1.73
"291090",0.11,0.05,0.18,0.54,12,0,0,0.01,4,3,0,7,0.03,0.17,0.21,6,0.05,4.37,0.04,0.04,0,0.07,7,0,0.08,0.01,0,0.01,4.02,15,0,0,0.05,0.03,0.01,0.42,0.02,0.15,0,0.01,29.6,71,0.03,39,0,0.01,0,0.03,11,0.41,0,0.11,0,0.23,0,0.07,0.03,0,2,0,1,0.38,0.09,5,18.41,0,0.01,41,0,0.34,0.01,0,140,0.02,0.22,0.06,0,3,1.36,0
"291844",10,0.1,0.03,0.32,0.03,0.25,0.89,0.12,0.74,0,0.08,0.05,0,0.08,0.13,7,10,0.02,0.87,0.38,29,0.06,3,14,0.14,0.19,0.1,0.38,0.22,0,4,14,10,51.16,0.05,0.36,0.03,6,0,80.15,46.78,0.56,0.24,0.02,0.03,6,0,0.02,36.21,4,0.71,0.98,3,3,1,11,5,2.2,35.58,7,0.04,1,1,1,0.14,14.34,0,3,28,2.29,5,12,19,9,7,0.17,1.1,23.23,0.37,1
"303877",75,0.13,1,0.03,15,1,0.07,0.56,6,0.03,8,9,0.04,0.29,0.07,10.79,4,0.05,5,9.69,1,0.69,47.63,0.53,0.11,0.74,0.09,0.32,22,5,0.38,0.03,0.05,0.05,0,71,0.01,76,0,0.25,0.05,15,3,11,0.01,36.46,0,0.27,2,0.92,0.01,25.5,0,0.25,0.02,20,0.01,0.05,5,0,0,0.03,3,0.02,0.03,0.01,0.01,59,0,0.18,0,0,0,0,0,0,0.23,0,0,0
"177359",0.02,1,0.01,1,0.55,0,2.69,5.25,0.06,0.25,0,2.19,0.01,0.07,2,1.94,1,2,1,0,0.01,0.03,0.01,1,0.02,0,3,0.01,0.01,0.05,3,0.03,0,0,0,0.03,0.03,0,0.01,1,4,2.56,0.12,2,0,0,0,3.61,0.01,22.03,0,2.52,2.02,0,0,0.3,0.01,0,0.02,3,0,0,21,0,0.01,0,0.02,11.71,5,1,0.03,6,51.63,3.85,1,1,0.14,4,0,34.57
"173965",0.02,0.34,0.02,1,0.04,0.11,5.88,4,4,12,0,3,1,0.31,4,0.26,2.57,0,0.06,0.01,1,0.04,0.01,10,14,0.5,0.02,0,0.01,0.04,0.02,7,0.01,0.01,0.14,0.04,3,0.03,0.88,1,56,0,3,0.02,0,0.01,8,3.19,0,89.95,0,0.01,0.99,0.01,0.56,0.36,0,0.04,0,0.02,0.21,0.01,0.09,0.06,0,0.06,7.79,0,0,0,0.01,0,0.02,0,0,0,0.02,0,0,0
"302970",0,0.02,1,0.02,0,3,0,0,2,0.7,0,0,0,2,0.01,0.07,1,0,0.07,0.01,0.94,0,0.02,0.02,1,1,0.03,0,0,0.03,0.14,0.01,0.02,0.01,0.21,2,0.05,0,0.32,0.29,2,0,0.12,0.09,0,1,0.02,0.03,0,0.05,0.01,0.02,0.03,0.03,0,0,0,0.01,0,0.01,0,0.03,0,0,0,2,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0
"175981",0.19,0.04,0.04,1,0,1,4,3,0.22,2,1,0.06,0.01,1,0.57,1,0.02,0,0.01,0.01,2,0.12,0,5,0.01,1,0.01,0,0,0,2,2,0.08,0.02,0.57,1,0.22,0,0.01,1,1,0.03,0.02,0,0.01,0,0.63,0.01,0.01,6,0,3,1,0.21,1,4.53,1,0.17,1,4.19,0,0,8,0,0,1.57,0.01,0.12,0.14,0,0.01,0,0.02,0,0,0,0.02,0,0,0
"307536",1,5,1.64,7,7,1.15,0.03,4,1,0.24,0.33,0.38,5,10,1,1,2.94,1,2,1.67,1,3,0.27,7.72,4,9.91,0.44,0.66,1,1,0.01,0.71,1.21,0.02,0.02,3,0.02,2.12,1,0.03,0.87,0.4,1,3.42,0.07,2,0.67,4,1,0,5,0.02,0.01,2,0.06,0.04,0.02,0.02,0.26,0,6,0.15,0,0.9,3,0.33,0.09,0,0,0,5,0,0.12,0,0,0,0,0,0,0
"194870",25,47,54,54,14,98,151.93,0.08,163,95,19.47,48.38,19,143,227.89,53,227.2,2.36,51.31,90,128,27,160.56,257.59,7,154,9,4,29,4,85,259.31,75,15,80.8,9.37,87,6,86,1,47,2.9,24,41.58,1,27,75.26,3.63,0.85,205.57,150.55,100.26,123,204.02,10.21,0,24,43,0.3,92.88,7.73,53,0.09,17,0,11,23,7,37.32,17,49,0.95,64.73,2,1,1,10,2.5,0.01,4.77
"192187",0.03,1,0,0.01,0.01,0,1,0.01,0,0,0.03,1,0,0.01,0,0,0.01,0,0,0,0,1,0,0.52,0,0,1,1,0,0.02,0.02,1,0.06,1,0,0,0,0,0.17,0.06,0,0.1,0.01,0,0,0,0.01,0.01,1,0,2,0.06,0.03,0.47,0,0,1,0.01,0.01,0.56,0,0.01,1,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"293896",0,1,0.15,1.14,0.01,0.01,0,0.04,9,18,0,0.01,0,12,0.43,1,1,0,3,3,0.31,0.01,0.19,0,0,0.02,5,0.1,0.03,0.05,0.03,0.02,1,0,0,0.05,0.24,0.08,8,0.12,0.26,0.01,1,0,0.02,3,0.05,0.12,0,0.02,0,0,0,0,0,2,0,0.01,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0
"252508",12,0,0.04,0,0.01,0.04,0.12,0.09,1,0.01,2,0.04,0,0.01,0,0.12,0,0.23,0.03,2.21,0.03,20,0.07,0.41,13.14,9,0,0.45,43,20,0.07,0.19,52,0.14,3.19,28,0.01,46.78,0,0,0.55,0.02,0.02,0.02,67,4.83,0,0,2,0.01,0.14,1,4,69,0,0.6,55,0.03,68,0,0,36,0,0,0.01,0.01,0,52,0.43,0,0.45,0,30,0,0.11,0.03,0,0,0.47,0
"104780",0.21,0.48,2,0.01,233,0,0,0,0.05,0,0.18,0.02,2,0,0.07,0.88,19,0.44,0.05,0.72,0.07,2,0.14,0,0,0,0.67,5,0.56,0.04,0.02,0.21,5,1,0,0.01,0,0.41,0,0.51,0,0.02,3,2,0.01,1,0,0.07,0,0,0.01,0.02,0.01,0,0,0,0,0.05,0,0,0.05,0.02,0.02,0.03,1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
"181823",2,3,2,1.15,4,5.04,2.47,1,1.01,1,4.35,7,0.18,5.39,4,1,9,4.5,3.97,1,2.26,1,2,24.96,9.51,5,37.67,3,3,3,5,4,35.16,11,0.06,3,0.31,0.66,4,3,0,0.01,1.26,9.57,3,1,18.84,3,0.01,0.06,5,12.91,5,2,0.01,1,12.88,2,8,9,0.01,1,1,0.13,0.01,2,0.74,1,12.04,0,0.23,0,0.03,0,0,0,3.64,0,0,0
"322235",342.83,0.01,64,0.23,518.61,3.32,0,38,0.41,2.18,1,131.3,0.01,9,120,0.07,0.52,127,60,54,2,1.16,1,0,55,27,1.89,2,136,140,0,78,1,72.51,97.47,222,0.07,75,0.03,0.04,0.01,179,29.48,6,1,0.25,0.09,1,144.13,0.07,149.12,9,1.3,423,0.03,2.48,6.06,3.51,3,0.08,32,317,0.13,26,56.24,0.29,19.18,103,0,404.48,377,0,45,0.48,3.87,71,0,0,1,0
"233648",0.07,1,0,2,0,2,0.03,17,0.01,10,0.03,0,0.01,0.03,0.07,2,0,0,0,0,0.07,0,0,44.97,0,3,0.01,0.18,0,0,0.02,0.01,1,0.06,1,0.12,0.11,0,3.47,0.01,0.01,0,0.02,0,0.04,0,0.12,0,0.01,1,3,0.01,1,2.92,0,1,1,0.12,1,0.07,0,0,0,0,0,2,0.1,0,0.14,0,0,0,0,0,0,0,0.04,0,0,0
"300629",0.11,0.01,0,0.02,0.01,41,0,0,3,0.13,0,0,1,0.18,0.04,4,0.01,0,1,0.03,1,0,4,20.63,0,0.01,0,0.03,0.01,0,0.04,0,0.07,0.7,0,0.02,0,6,1,0,0.04,0.05,0.02,0,0,0,0.01,0,0.01,1,5,0,1,1.62,0.2,0,0,0.05,0,0,0,0,0,0,0,6.68,0,0.07,0.14,0,0,0,0,0,0,0,0,0,0,0
"194565",18.36,5,3,6,3,0.89,0,2,2.79,0.09,2,7.61,0.91,1,4,2.57,14.68,0.02,1.45,2,1,0.21,2,16.64,0,3,6,3,3,0.05,2,5,2,17.29,0.38,0.17,0.17,0.33,2.44,0.03,0.57,0.02,4.72,1,3,1,0,0.18,0.01,0.12,4,0.12,2,4,0,2,8.59,5,1,6,0.63,0.01,0.11,0.39,1,1,1.09,0,8.03,0.12,1,1,0.05,0,0,0,3,0.04,0,0.07
"321740",0.23,0.16,0.24,0,5,0,0,0.02,3,0.03,0,8,1,1,5,0.03,0.17,1.4,0.13,0.28,0,0.15,8,0,5,0.02,32,0.01,12,1,0,0,0,0.09,0,0.01,0.01,0,0,0,0.03,0,0.01,2.41,0,0,0.02,3,0,0,0,0.01,0,0,0,0,0,0,0,0,8.7,1,0,0.01,2,0,0.01,0,0,0,0.36,0,0,0,0,0,0,0,0,0
"181892",0.13,1,3,0.24,0.52,0.6,0,0.37,0.14,0.01,5,5,0,2,1,1,3,0,1,1,1,0.02,0.14,0.01,0.1,0.07,24.66,2,3,0.05,0.19,0.72,3,5,1,1,0.01,0.43,7.25,0.1,0,0,4,0.12,1,1,1,0.16,0.64,0,1.55,2,1,0.47,0.05,0,0,4,0.09,1,0,1,0.05,0.3,0.04,3,13.71,0.03,2.36,0.06,2,0.42,0.07,0,0,0,4,0,0,0
"25165",22.61,3.03,2,0.06,33,0.01,179.34,29,2.76,27,13,10,0.38,1.93,16,2.36,43,25.26,99,22,0.48,14,3,1.46,523,1.54,119.76,1006,67,3,1.54,266.1,23,168,6,155,0.1,216,0.1,1,0.01,234,15,227.62,1,5,7.21,19.37,29,6.28,27.05,1,234,222,0,2,11,775.19,61,18.33,0.19,195,2,14.87,0.09,0.12,180,825.33,12.33,427,502,0,507.97,16,287.57,248,2.89,0,0,16.21
"168089",2,5,5.23,8,4,2,1,1.19,0.38,1.35,1,3,1,12,30.31,9,5,17.27,2,2,1,1,1.02,34.26,26.09,0.4,19,1,6,0.77,0.85,34.49,0.03,0.03,1.07,0.01,1,0,3,16,0.04,0.07,2.61,1,0.05,0.28,25.86,14,0.02,4,1,40,0.17,0.05,14.28,0.03,0,2.17,0,0,14,7,1.24,0.11,6.2,0.56,13,2,0,0,7,0,7.46,0,0,0,0.11,0,0,0
"369164",1.68,56,1.68,28,94.37,5.95,3.57,1.04,2,373.62,0.03,1,10,601.9,6.88,69,49,1,163,7,89,14,146,528.88,1.38,29,214.34,896.12,94,24,132.95,15,83,205,18,13,3,526.04,1,1,6,100,4,0.72,66.72,15.28,77.7,2,0.11,0.95,197,0,26,49,1.17,0.01,62,122,0.67,0.65,21.51,0.03,0.01,21,2,97.13,0,0,4.61,688.4,18.07,95,7.03,0,0,0.02,0.56,0.58,1,0.68
"212503",0,0.06,0.01,0,1,0.09,0,6,0.05,0.01,0.06,0.1,0.02,0.19,1,0.08,0.11,0.01,5,1,1,0.5,13,0.02,0,0.01,5,6,0.3,0,10,1,3,51.3,0,0.59,0,0.97,1,0,0,0,0.16,0.01,1,0,0.02,0.15,0,0,0.03,0,6,14,0.01,2.31,10,4,22,47,0,0,5.86,0.09,0,3.42,0,0.01,208,4,0,20.04,0.51,49.69,0.28,0.47,0,0,0,0.45
"178578",64,353.25,302,91,73,17,323.81,1.95,73,1,23,75,66.89,281,128,445.98,60,276.71,25,46,17,34,28,549.01,451.23,328.23,412,44,76,18,309.83,40,3.01,82.68,80,2.53,14,0.03,9.82,395,165.27,0.13,1121.57,24,0.04,10,270.83,156,17.81,59,46,641,78.24,0.5,28,0.22,0.46,716.8,0.01,3.21,206,95,16.19,25,23,6,154,0.37,0,0,225,0,203.87,0,0,0,0.64,0,0,0
"203708",77,37,4.48,141,36,0.31,1.06,8,5.97,0.22,7.47,1.54,93,58,86,132,4.26,0.01,0.88,46,1.01,1.82,24,169,0,0.1,10.66,50,2,0.04,0,70,2,64,0,0.03,0.05,47,1,1,0.78,1.43,4.22,0.04,0.03,4,0.04,0.32,0.02,0.8,1,0.07,225.94,26,0,22,0.08,0.23,0.07,0.14,19,3.79,0,21,11,0.01,0.01,0.19,0,0.07,22.58,0.51,0.02,0,0,0,5,0,0,0
"187010",2,5,1,0.02,8,1,0.04,5,0.83,0.19,3,4,0.1,6,2,0.84,4.64,7.47,16,2,30,1,23.59,1.23,8.82,5.7,4,5,5,1.18,2,6,4,4,0.01,1,0.01,4,59.12,0,0,0.45,2,0.22,5,1.87,1,5,1,0.16,47.74,0.66,5,7,0.79,2,12,6,16,4,0.19,1,0.29,4,0,15,8.39,0.25,14.49,0,0.02,0,0,0,0,0,0.06,0,0,0
"206611",0,0.07,0,4,0,0.02,0,0,1,0.08,0,0.03,0.03,0.01,0,0,0.01,0.03,0.02,0,0.01,0.03,0.06,0,0.03,1,3,0,1,0.01,2,1,0,0,0.62,0.01,0.89,0,1,0,0.19,0.01,0.03,0,0.14,0.01,2,1,2,0.01,0,0,0.01,0.01,1,0,1,0,0.01,0.19,0.02,0,0.05,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"289304",3,4,3,0.19,1,3,7.8,5,0.05,3,1,0.49,0.03,0.05,2,10.74,1,0.08,0.4,1,0.88,1,0.14,5,0.05,2,1.72,0.02,0.08,1,1.31,1,0,0,1,2,2,0,0.12,2.34,0,0,0.53,2,0,6.31,0.04,0.09,0.06,1,0.05,2.18,0.01,0.01,0.01,0.46,0.05,0.9,0.01,1,0,0.04,1,0,0.01,0,5,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0
"172603",17,2,5,0.99,10.72,19.36,29,76.17,30.11,0.36,40,27,0,26,40,1.45,3,1.97,6,72,60,28,3.19,3.1,6.14,62.88,8,11.71,1,11,22,33,7,1.33,11.05,32,1.21,8,2.95,219,0.03,32.09,3.47,18.63,2,8,42,15,4.41,5.23,0.08,24,2.46,1.04,84,0.24,2,82.34,3,13,1,2.08,23,0.05,2,2.02,53,23,0.02,0,15.34,0,0.16,0,0,0,0.46,0,0,0
"593352",0.18,12,0.22,18.84,16,1,5,0.03,0.31,3,0.23,0.04,0.04,0.04,4,19,2,1,0.72,0.14,4,1.4,0.08,0.08,0.01,0.01,0.78,0.3,0.19,0.08,0.12,0.06,14,0.06,0.04,0,0.03,0.01,1.61,1.26,7,0.44,0.23,5,2,0,1,4.74,0.01,5.17,0,0.44,0.01,0,1,0,0,0.08,0,0,0,0,0.9,0,0.02,0.03,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0
"142842",10,0.63,0.07,0.01,7,0.14,2,12.3,0,0,1,0.01,0.02,0,32,10,0,0.01,0.01,0.15,0,0.07,0,115,0,0,2,18,0.01,0,0,0.1,1,0.04,0,0,0,0.22,0,0.02,0.01,0.01,0.02,0.06,0,0.04,0.01,0.11,0,0,2,7,2.32,4,0,26.07,0,0.01,0,0,0,0.27,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"307224",5.2,57.86,24,3,2,0.08,0.05,0.04,6,0.58,0.1,12.92,1.92,6,2,4,7,0.02,1,1.61,4,0.38,2,23.29,0.49,2.6,5,6.69,7,0.15,0.05,0.1,1.54,2,0.14,1,0.6,0,0.01,4.35,106,0.02,6.28,3,0.01,1,0,2.63,0.15,4.24,1,1.2,0,0.14,0.01,3.23,0.03,0.14,1,0,1,2,1,1,1,0.68,0.03,0.04,0,0,3,0,0.09,0,0,0,0,0,0,0
"182087",2,5,3,2,5,2,0,13,1,14.89,4,8,1,4,6,185.78,6,4,118,2,4,103.43,31.01,130.37,0.67,9,14,159.49,38.65,4,9,5,6,4,0.04,6.14,4,143.13,165.55,7.6,7.64,0.04,4,3,7,40.63,0.16,7,0,1.25,14,4.62,59.34,10,0.17,4,7,26.5,14,13,1,0.83,0.92,12,15.23,42,6.57,0,0.03,0.17,0.1,3,0,0,0,0,5,0.08,0,0.12
"261022",0.23,0,0.02,0.07,0.02,0,0.02,2,1,0.12,4,0,0,0,0.01,0.01,0,10,0.01,0.01,0,0.01,0,1,2,0.04,0,0,0,2,0.01,0,0.01,0,0,0.09,0,0.01,0,0,1,0.05,0.03,0.02,0.01,1,0.01,1,0.01,2.53,0,0,0.01,0.01,0,1,0,0,0.03,3,0.01,0.01,0.01,0,0,0,0.01,1,0.01,0,0,0,0,0,0,0,0.04,0,0,0
"194994",0.24,0,0.02,0.1,0.01,1,25,0,0.01,0.25,2,0,0,0.01,0.01,1,0,0,0,0.01,2,0,0,98.47,0,1,0,0.04,0,0,0.01,0.04,0.17,4,1,0.01,0,0.03,0.04,0.23,59,1,0.01,0,0,0.01,0.12,0,0.02,0.55,1,0.15,1,1,0.06,0,0.01,0.61,0,0.01,0,0.01,1,0,0,5.87,0,0.01,2,1.3,0,3,0.02,0.17,0,0,0,0.08,0,0.12
"195926",11,2,7,1.03,44,0.29,3,40,22,9.24,28,5,0.25,19.76,5,0.36,10.69,10,12,36,0.04,47,6,2.19,23,1,0.64,0.2,22,124,0.35,19.96,8.29,3.74,1.54,47,7,114,0.12,172.91,2.52,114,3,107.8,11,11,7.17,37,130.42,1,38.44,11.78,0.86,126,0.08,11,51,0.01,8,44.32,2,0.64,2,8,0.12,0,0.27,107,0.01,366,183,0.22,17.21,0,108,155.67,2,0,0,14.4
"290251",0,15.96,7,1,1,1,0.07,0.01,12,1,0.02,1,1,1,1,1.53,13,0,1,0.23,6,0.57,2.29,0.19,0,0.76,4,0.02,1,0.03,14,3,0,0.01,0,0.01,4,0,0.01,0.8,4,0,1.52,1.09,0,0.05,0,7.03,0,5,0,0,0.01,0,3,0,0.01,0.28,0,0.06,0.04,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179460",0,0,0.01,0.05,0.01,0,0.15,0,1,0.02,0,6,0,0,0,0,0,3,0,0.02,0,2,0.01,0.02,0,0,0,0.02,3,0.59,3,0,0,1,0,0,0,0,0,0,1,0.01,0.01,0.01,0,0,0,0.06,0.01,0.08,0,0.01,0.02,0,0,0,0.04,0,0,6,0,0.01,5,0,0,0,0,0.01,1,0.02,0,0.17,0.01,0.09,0,0,0,0,0,0
"192071",2.39,23,16,5,75,0.38,19.68,2,15,49,2.05,95.08,7,49,121.85,32.27,68.95,30,58,9.25,7.21,10,23,416.29,4,22,148,11,136.42,13,80,21,7.85,5.17,130.58,24,60,21,95,24,2.37,537.38,16,22,226,6.92,52,67,143,278,40,16.49,34.59,681.91,40,0.01,12,29,80.86,150.11,2,0.06,160,14,20.23,0.18,86,4.08,0,0.12,31.39,0.51,0.07,0,0,0,5,0,0,0
"182190",0.08,183.33,34,3,7,0.67,90,0.01,110,20,8.35,62,13.69,2,31,10,10,143.61,269.34,13,21.77,14,10,0.09,1.66,5,319.4,7,2,45,2,56,0.72,8,4,1.73,1,2,0.98,406.39,5,130,354.6,109.24,1,3,135,106,4.74,9.2,0,0.07,0.07,0.03,0.82,0,5.23,7,0.01,5.68,0.03,0.14,5.58,0.41,0.02,0,0.16,0.35,0.01,1,0,0,0,0.09,385,1,0,0,0,0.16
"212787",0,1,2.75,13.13,0.1,1,0.01,0.14,3,0.32,0,1,1,15,7,22,7,0.17,20.18,0.07,17,0.62,1,0,0.15,9,1,0.14,0.04,0.05,7,19,0.21,11,2,0.03,11,0,18,1.68,0.06,0,0.62,0.01,4,0.24,7.11,18,0,0,0.02,0,0.01,0.01,1,0,4,7.79,0.02,1.36,2,0.01,0,1,0.48,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298635",3,4,0.04,0.81,2,0.01,0.01,2,0,0,0.05,0.01,0.01,1,2,1,0,2,0.01,0.02,0,0.04,0,0.08,0.01,0,0.09,0,0,0.02,0,0.01,0.01,0,0,0.02,0,0,0.01,0.01,0,1,0,0.01,0,0.01,0,0.14,0.35,1,0.02,0.01,0,0.04,0,0,0,0,0.02,0,1,0.41,0,0,3,0,0,0.01,0,0.02,0.12,0,1,0,0.02,0.01,0,0,0.01,0
"470114",10,8.33,2,3,1.87,23.95,29,35,23,4,13,1.27,0.04,43.77,5,9.33,232.89,0.01,14,11,1,18,4,264.03,0,27,4,0.02,7.52,26,2,6,0.58,0.69,56,63.65,1,36,0,16,31,340.84,7,1,0,126,20.92,1.52,1,3,0,32,0.34,0.05,1,0,2.23,2,0.2,0.07,0.01,0.51,0.09,7.02,0,0.1,0.23,2.5,0,0,0.03,0,0.06,0,0,0,0.11,0,0,0
