"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"211903",13.19,3,0.97,0.02,3,0.14,0.01,0.44,5,1.97,0.58,8,0.01,1,1,6,0.06,0.23,0.02,1,6,0.17,1.45,0,0.04,0,0.37,0,2,0.05,19,2,13,0,1.16,5.56,0,1.07,0.59,17,12,0,2,0,5,13,0.09,0,0,0,13.17,1.22,0,2,0,0.04,7,6,1.12,6.01,0.01,0.01,0,0.03,0.02,2,0.16,0,0.01,0,0,0,1,0.01,0,62,0.06,0,0.02,0
"308759",0,0,0.01,0,0.01,0,1,0.02,0,0,1,0,0,0,0,0,0,0.01,0,0,0.02,0,0,1,0.03,1,0,1,0,0,0,0.01,1,0,0.58,0.05,0,0,0.01,0.12,0.05,1,1,0.01,0,0,0,0.01,1,0.02,0,2.7,0.01,0.09,0,0.02,0.02,0.03,0.3,0,0,0.03,4.97,0,0.01,0.72,0,0.01,3,0,1,0.48,13.08,4,6.81,0.02,0,0.21,0,0
"585201",3,6.81,2,4,4.19,2,0.23,2,0.67,1,8,6,3,11.21,7.25,2,1,0.01,1,0.42,1,5,2,0.01,0.11,3,1,3.44,3.15,0.1,2,3,2,10.46,1,0.01,5,2,5.08,1,0.03,0,13.2,0.01,0.24,1,1,3,2,10.44,0.08,5.15,0,0,1,0.65,15.62,3.99,0.09,0.12,7,0,0,25.99,0.22,1.24,0.01,0.02,0,0.01,0,0,0,0,0,0,0,0.05,0,0
"339852",1.18,0,0,0.08,5,0.83,8,0.06,0,0.29,0.02,0.1,0,0,0.02,0.01,0,18.81,0,0.01,0.01,0.05,0,7,0,0.01,0.07,2,0,6,1,0.01,0.01,0.05,2,5,0.06,2,0.08,3,12.55,9,1,0.04,0,0,0.18,2,1,3,1,0.49,1,0.53,0.01,2,0,0,0.05,0.32,0,1,2,0,0.26,0.01,0,2.72,0.04,0.03,0,0.24,4.9,9.89,27,18,0.06,20,0.67,2
"469482",0,0.01,8,0.01,0.02,0,0,0.32,0.02,0,0.01,0.01,1,0.01,0.01,135,0,0,0.02,0,0.21,0,0.01,0,0,0,0.04,0,71,0,0,0,61,0,0,0,0,0,0.08,0,0,0,0,0,28,0.25,0,0.01,0,0,0,0,0.01,0.01,0,0,32,110,0.56,0.07,0.04,0,0,0.01,0.03,0,11,0,0.01,0.03,0,0,285,0,0,0,1,0,1.87,0
"244707",0,1,0,0,0.25,2,0.17,1,0.01,0,0,0,0,0,1,0,0,0.01,0.01,0.02,0.01,0,0,0,3,0,0,0,0.01,0,0,0.01,0,0,0.04,1,0,0.01,0,0.01,2,3,0,0,0,0,0,0,0,0.02,0.07,2,0,2,0,0,0,0,0,0,0,0.87,2.79,0,0,0.02,0,0.01,8.69,0,0,2,0,1,0.22,1.04,0,0.3,1,0
"83271",0.24,0,0,1,0.67,2,9,0.17,0.01,0.08,0.1,1,0,0.06,0.09,0,0.01,0.53,0,0,0.57,0.01,0.01,1.75,0.08,0.07,1,0,0,0,2,1,3,0,10,1,0.29,0.02,6,1,16,5,0.17,0.04,9,0.09,0.13,0.01,0.9,1,1,0.02,0.07,2,0.02,1,0.13,6,3,0.7,0,17,0.07,0.06,0,0.05,0.01,0,0.08,0.01,3.64,0.03,0,0,77,0.04,0.19,0.93,0,0
"186081",0.13,3,1,0.59,1,0.01,0,0.05,0.04,0,1,0.12,0.07,0.38,1,0.74,5,0.38,1,1,2,0.02,4,0,6.05,5,0.07,1,0.14,1,0.01,1,0.04,0.1,0.07,4.9,0.02,4,0.03,0,0.01,0.03,0.03,2,2,0,0,0.24,0.01,0,2,0.04,0.01,0.02,0,0,0.68,0.06,4,0.03,0.22,0.57,0,0.36,0.02,2,0.5,0.08,0,0,0.01,0,0,0,0,0.01,0,0,0,0
"301062",0,1,0,0.01,0.02,0.02,1,0,0,0,0.01,0,0,0,0.01,0,0,0.05,0,0,0.01,0,0,1,0,2,0,0,0,0,0.01,0.01,0,0.01,2,2,2,0,0.01,0.32,0.23,2,0,0,0,0,0.08,0,1,1,0.61,2,1,0.05,0.01,0.01,0,0,0.07,0.01,0,0.31,1,0,0,0.16,0,0.02,8,0,0.01,0.05,0,7.99,89,0.3,0.06,1,0.01,0.68
"177005",8,28,79,65,4,37,6.49,43.31,58,32,83,33,32,124,201,23,5,5,40,37,155,36,100.96,0.02,60,529,0.65,18,21,44,101,517.94,17.94,101,54,391.99,19,8,616,226.53,23,0.44,35,74,120,18.13,2,30,27,8.9,168,1.92,0.36,5.85,58,0.04,22,0.2,1,286.98,6,104.74,0.58,8,9,44.24,2,27,1,257.06,0.12,0.22,7.33,0,0.01,0.01,0.01,0.12,0,0
"246692",0.03,0.01,0,0.01,0,0.15,3,0.03,0,1.34,0.02,0,1,0,0,0,0,1.45,0,0,0.06,0.01,0,2.73,0.01,1.8,0.06,0.01,0.02,1,0.01,0.01,0,0,2,0.21,0,0,0.07,22,4,0.05,0.01,0.01,0,0,0,0.01,1,0,0.06,0.39,0.02,0,0.04,1,0,0,1,0,4,0.01,0,0.01,1,1,0,0.71,2,0.01,0.04,0.1,0,0,0.01,0.01,0,0,0,0
"219733",28,2,24,1,1,0.19,2.28,27,0.24,0.06,0.06,0.32,0.33,2,8,6,0.79,0.17,25.71,0.06,3.21,0.01,0.01,0.04,2,33,0.05,1,2.92,0.64,0.06,3.05,0.05,18,0.02,5.38,0.83,10,11,0.3,0,0,3.24,0,0.01,0,0.02,9,0.29,98,9.44,35,0.14,6,0,2,0,0.02,0.02,0.01,2,0.09,0.02,1,0.08,6.46,0,0.05,0.01,0,0,0.04,0,0,0,0.11,0.01,0,0,0
"592901",0.06,1,0.08,0.11,1,0.26,0.04,0.05,2,2,0.13,0.07,1,0.01,1,1,0.14,0.14,1,1,0.11,0.05,1,0.07,0.02,1,1,0.04,1.56,0.02,1,0.39,0,5,4,0.67,3,0.05,0.05,0.37,4,1,0,0,2,0.66,1,0.18,0.55,4,2,0.38,1.65,1.89,1,1,0.01,0.02,0.41,5,0.04,0.03,1,0.04,0,0.61,3.45,0.17,4,1,0.02,4,0,1,2,0.15,0,16.84,0.01,0
"209251",0,0,0.02,2,0.03,0.01,0,14.52,0.03,0.01,0.13,0.5,0.05,0.05,0.01,0,21,0.02,0.05,79,0.01,20,1.81,0.21,0,0.26,44,15,0,35,0.09,0.12,0.02,0.37,0,0,9,0.01,0.01,0.01,0,0,0.13,6,0.01,26,0,9.9,2,0.39,0,0,0.01,0,0.02,682,0.01,3.21,0,0.02,0.49,0,0,544,0.07,0,0.02,0.54,0,0.02,0,0.09,0,0,0,0,0,0,0,0
"470392",1.48,27.21,23,4.46,8,2.31,6,3.29,12,18,0.01,4,6.23,10,31,3,3.54,1.51,3.45,0.02,5,5,0.03,1,0.01,0.14,2,0.01,4,2.27,3.71,11,4,0,0,0.12,0.6,8,0.04,0.02,0.01,0,1,0,0.26,0,1.14,0.01,0.12,14,0.32,0,0.02,0,36,0.23,1,3.76,0.03,0,7,0.27,0,4,2,0,0,0.02,0,0,0,0,0.33,0.02,0.01,0,0,0,0,0
"230534",1,0.03,0,0.09,1,0,61.58,0.02,0.01,0,0,1,0,0.01,2,1,0.03,0.15,1,0.3,0.03,0.16,0,95,1,0,0,0.01,0.34,1,0,0.03,0.07,0,0.01,3,0,1,2,0.01,0.05,50.62,1,0.01,0,0,0,0.02,5,0.05,0.01,0,1,0.15,0,0.03,0,0,1,0,0.04,113.17,0,0,0.21,0,0,0.14,0,0.01,0,0,0.33,0.3,0.19,0.05,0.18,0,0,0
"369164",48.91,56,37,28,28,8,6.8,29,2,1,13.18,1,10,41,746.06,8.82,49,0.68,48.07,7,89,48.87,146,0.01,0.03,29,19.22,9.76,0.37,24,14,15,59.35,205,18,13,3,80.85,0.2,1,6,1.44,4,0.31,10.05,3.25,2.47,2,0.6,85,197,196.67,0.32,49,11.69,0.04,62,122,13.84,9.24,2.6,0.01,0.09,21,2,47.96,0.02,0.23,824,0,0.16,95,2.03,0.09,0.08,0.35,0.94,0.01,1,0
"212042",0,0,0,0.05,0.01,1,153.2,0,0.03,1,0.11,0.1,0.01,0,0,0,0,0.06,0,0.07,0,0.02,0.01,53,1,0.05,0,0.01,0,0,1,0,0.18,22.1,128,4,4,0.01,0.03,0.01,65,125.94,0,0,0.09,10,174,4,1,12,0.07,0.08,112,9.65,4.93,0.45,0,0.01,3,1,0,281.55,1,0,0,14,1,2,102.35,33,0.04,14.07,0.08,53,71,22.12,0.99,688,21.05,81
"192071",17,23,16,0.61,75,70,14.13,2,15,149.44,13.09,32,7,49,285.13,61,216.14,30,58,44,28,10,23,0.04,0.01,0.02,148,11,35,13,80,33.7,238.16,13,0.05,24,60,21,95,24,5.28,19.15,1.78,22,226,39.97,52,67,0.05,278,40,0.74,15.08,9.98,0.02,107.13,12,29,83.74,150.71,0.67,0.62,160,14,0.97,18.33,86,246.43,0.02,20,0,0.02,0.17,0.21,0.02,0.06,5,35.05,0,0
"190467",31,1,7,2,12,6,141,51,13,17,29,1.73,2,4,4,9,7.63,8,9,6,2,0.74,0.04,217.53,7,50.5,4,4,24.61,12,0.19,1,2,0,8,21,0.03,7,3,11,8,17,8,5,37.33,1.69,28,70.03,54,36.52,6,133,3,18.06,12.43,52,5.36,0.09,43.25,1.15,0.1,7,2,2.74,7,0,9,307.41,0.01,9,9,0.45,416.33,0.16,25.94,4,17,633.23,0,0
"176225",0,0.01,0,0.24,0.03,0.06,10.9,19,0,0.01,0.05,0,0.01,0.01,0.01,0,2,0.01,0,0,0,0,0.01,1,0.33,0.17,0.19,0.22,0,0,0.17,0,0,0.02,1.02,0.05,0.08,1,0.02,0.29,34,7.99,0.01,0.03,0,0,0.23,0.07,6,6,0.06,0.64,4,19,0,53,0,0,10,0,0.02,1,0,0.1,0.01,0.01,0,0,106,0.06,4,26,0.2,2.42,53,9,0.14,0,0.04,0
"315199",1,3,2.31,0,6,0,1.35,2.67,1,0.01,2,5,0.04,5,4,2,9.2,1,0.02,0.18,3,2,1,0,1.23,0,0.27,5,11.86,0.23,3,2,4,14.74,0.03,1,0.03,3,1.24,0.54,1,1,0.22,0.06,4,0.8,0.01,2,0,0,8,0.01,5,4,0,0.24,5,9,4.65,8,0.07,0.19,0.5,2,0.01,1,0.07,0,0.01,0.01,1,0.14,4.69,0,0.97,3.75,3,0.11,0,0
"196082",9.7,1,4,3,1,5,0.04,1,10.76,9,0.01,2,0.3,8,3,3,0.04,1,0.94,0.2,13,2,0,0,0.05,0.05,3,0.01,0.62,2,6,12.3,0.42,0,2,3,3.74,3,2,2,0.97,5,1,0.03,0.01,0.02,0.36,0.09,0.02,3,25.9,0.11,0.01,0.09,6.42,0.95,0.06,0,1,0.02,0.35,1.42,0.17,0.12,0.29,1,1,0.08,0.01,0.26,0,0,0.33,0,0.11,0.03,0,0.74,0,0
"577153",0.17,0.03,0.03,0.02,0.03,0.47,0,0.39,0.02,0.06,0.93,0,0.09,1,0.02,0.01,8,0.01,0.01,1,1,0.01,0.19,0,1,1.5,1,0.03,0,0,2,11,0.05,0.03,0.08,0.1,0,0.35,0.02,5,0.02,0,0.02,0.04,0.49,0.05,0,0,0.03,0.01,8,1,0,0.01,0,0.14,1,0.06,0.24,0.05,0.01,1,0,1,0,0.13,0,0,21,0,1.39,0.09,0,0,10,0,0,0,0.01,0
"322235",0.43,333.24,64,2,28.5,0.01,0.72,38,0.88,0.14,1.39,0.09,0.06,0.14,120,170,337.21,127,60,8.17,2,0.41,0,0,55,27,0.03,2,339.19,140,0.02,78,1,0.08,0.01,222,0.78,75,0.44,9.07,3.75,117.47,303.45,6,1,0,0.01,1,1.12,1,1,9,0.03,423,0,1.6,81,13.73,3,0.02,32,317,0.01,26,30.77,5.04,0.01,103,0.04,5.21,377,0.03,45,0.55,0,71,0,0,1,0
"194565",0.64,5,3,6,3,0.02,0,2,9.75,0,2,9.18,0.27,1,4,1,3,1,7.11,2,1,0.15,2,0.01,12.12,0.26,6,1,10.46,1,2,1.23,2,8.14,0.01,6.08,0.01,3.85,0.07,0.17,1.03,0.01,0.14,1,3,1,0.01,3.89,0.01,0.65,4,0.03,0.04,4,0,2,3,5,1,6,0.86,7,0.01,3.04,1,1,1.09,0.23,0.25,0.06,1,1,0.05,0,0,0.59,0.05,0,0,0
"163601",16,0,0,0,0.21,0.02,7,0.05,0,0.03,0.13,0,0,0,0,0,0.03,0.33,0,0,0.01,0,0,0.43,4,0.01,0.03,0.01,0,0,0,1,0.02,0,0.06,3,0,0.08,1.29,6,0.32,0.05,0.01,1,2,0,0,0,1,0,0.1,0.06,0,1.42,0,0,0,0.12,0.01,0,0,6,0,1,0,0,0.01,0.01,0,0,0.33,0,0,0,0,0,0,0,0,0
"203991",2,5,2,0.01,0.65,0.03,0.27,0.02,3,0.42,6,20,2,4,2,1,9.18,0.77,4,1,12,0.04,4,0,1.01,0,0.12,1,8,0,14,1,17.69,37.37,0.05,0.13,0,0.02,0.22,1,6,0,0.01,0.01,0.36,20,0.65,9,0,0,4.1,0.12,0,0,0,0.21,0.51,21,0.12,29,0.01,0.01,35,0.05,0,0.04,0.06,0.08,0,0,0,0.01,0,0.09,0,0.03,0.1,0.02,0,0
"187802",1,1,3,1,1,0.39,3,1,0.02,0.35,3,0.09,0,0.04,3.77,2,0.1,1,4,7,2,0,0,2.41,0.78,1,0.1,0.06,0.01,1.75,1,2.22,0.01,0,0.12,7.67,0.22,0.27,0.38,23,0.06,0,0.06,1,0,0.09,0.01,0.05,4.86,2,9.95,6,0.05,0,0,3,0.02,0,0.07,0.01,0.11,1,0.01,0.01,0,0.43,0.59,0.01,0,1,0.19,0.01,0,0,0.01,0,0,0.03,0,0
"184729",2,0.01,0.11,1,188,4,234.92,0.74,5,21,1,28.89,0.17,1,3,0.21,0.01,11,0.23,3,0.23,0.29,0.08,154,26.63,31,2,0.02,0.86,57,25.95,0.59,3,10.93,43,16,5,0.34,26,47.27,5,87,0.39,26.65,2,1,286.25,1.35,46,187,8,3,36,27,20.26,290,0.06,0.93,59.27,148,0.03,7,26,0.01,0.12,1,3,512.17,2,70,18,655.28,61,212.17,415,459,2.13,999,32.28,809
"203788",1.12,13.12,2,0.18,8.73,8,11,4,5,2,5,2,0.03,5.65,2,2,0.03,4,1.35,1.63,4,0.09,0.08,13,11,1.07,8,1,3.54,0.02,5,14,4,4,3,1,0.2,4,6,2,3,4.83,0.9,0.1,4,3,16.21,2,10,8,5,24,6,12,6,47.04,3,4.61,35.6,17.74,0.01,24.45,10,5.08,0,2.16,1,1.61,1.08,1,0.01,0.13,0.03,12.01,3,7,0.75,5,1.83,6
"108747",32.02,632.69,15,15,1113.05,465.28,1,36,110,442.66,65,2,13,380.75,6,16,12,763.15,58,2,51,81,38.08,516.56,658.33,649.28,53,3,347.17,2,36,13,2,26,398,14,386,6,457,647,12,2,5,45,7,2,2,3,21,58,334,183,30,114,48,5,681.7,3.32,133,446.43,2,3,9,1134.16,46,12,3.06,19,88,40.76,874,407,988.62,1,6,790.3,53,30,46,3
"290251",1,0.8,0.19,1,1,1,0.37,0.02,12,1,1.45,1,1.15,1,1,0.42,13,0.05,1,0.05,6,1,0.84,0.01,0,0.08,4,0.04,1,0.13,17.64,3,0.18,0.26,0.02,0.01,4,1.64,0.08,0,4,0.01,0.15,0,0.19,0,7,0,0.01,5,0.14,0,0,0,3,0.02,0.61,0,0,0,0.02,0,0,4.27,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.04,0,0
"273617",0.26,0,1,1,1,1,1,0,0.01,1,0.05,0.02,0.01,0.02,0.2,0.06,0.01,0.23,0.02,0,0,0.01,0,3,0,0.11,0,0,0,0.26,0.06,1,0.03,0,9,2,0.13,0.21,0,0.02,3,6.75,1,0,0.14,0,10,0,5,8,0.11,0.03,0.31,0.37,1,0.01,0,0,0.02,0.02,0,0.54,12,0.01,0.02,1,0.06,0.68,0.08,3,0,0.04,3,3,0.19,0.12,0,10,0.04,5.84
"196712",0.04,1.1,0.23,0.03,0.1,2,0.04,0.01,0.07,5.11,0.04,0.03,0.02,0.01,1,0.1,0,0.17,0.04,1,2,1,0.01,0.02,0.01,1,0.02,0,1,0,1,2.92,0.02,0.01,1,1,1,0,1,2,0.39,0.03,0.02,0,0.17,0.24,0.01,0,2,2,0.67,0.31,0,0.01,0.31,0,1,0,0,0.01,1,0.04,0,0.01,0.01,7,1,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0
"305760",0.01,2,1,8,0.04,0.02,2,0.06,0.5,0.02,0,3,0,0.1,1,11,0.01,66,0.65,0.05,0.14,5,0,10,0.3,0.02,0,1,0.5,1,2,0.03,0,9.81,0.94,1.58,8.22,0.01,0.01,0.61,193,5.08,0.12,3,0,0.01,24.71,6,0.27,93,4.62,0.3,4,1.39,0,8,0,0,1,9,2.22,30.68,48,0.02,0.03,11.35,0.09,224,286.25,43,0.07,4,0.06,53,281,34,1,49,0,39.99
"362539",0.05,0,0,0.01,0.01,0.09,5,0.01,1,5.93,6,0,0,0,0,1,0,18,0,0.01,0.01,0,0,9,3,0.3,0.01,0,4,0.04,0.17,0.02,0,0,46.89,39.57,0.03,0.02,0.02,2,6,2.5,0,2,0.01,0,1,0.01,14.62,1,0.13,49.68,1,5,0,0.65,0,0,3.81,0.02,0.01,1,8,0,0,1,0.28,16.81,25,2,4,4.55,0.19,18,15,65,0.06,1,0.02,0.92
"320768",170,0.01,50,52,42,9,1,57.8,35,6,5,15,104,1,7.77,44,7,8,3.39,88,2.55,1,18,0.59,83,0.14,18,24,7,70,30.97,0.16,1,8.63,0.02,1.55,1.59,26,5,0.08,0,0,38.15,52.54,0.29,0.75,0.31,29,1,11,0.1,0,0,0.01,2,1.12,1.33,4,0.68,0,37.04,0.02,0.01,3,5,0,0.2,11,0,0.41,0,0,0,0,0,0,0.15,0,0,0
"15054",0.02,0,0,0,0.01,0.06,0,0,0,0.02,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0.36,0.02,1,0,0.01,0,0.01,0,0.01,3,0.08,1,0,2,1,0.11,1,0,1,0,0,0,0.01,0.01,0.01,0.05,4,0,3,0.01,0.01,0,0,0.01,0,0,1,1.48,0,0,2,0,0,28.08,0,0.32,10,0.02,2,0.15,1.23,0.02,1,10,2
"174624",0,0,0.06,1,0.01,0.03,0,0.11,1,0.21,0.13,0.01,0.35,0.08,0.16,0.01,2,0,2,0.03,0.24,0.02,1,0.02,0,1,0.33,1,1,0.02,1,0.01,0.01,0.03,0,0,0.01,0,0,0.01,0,0,0.06,0.01,0,0.01,0,1.4,0.02,0.02,0,0.01,1,0,2,2,0,1,0.04,0.01,1,0,0,0.25,0.01,0.34,0,0.01,0.03,0,0,1,0,0,0.02,0.01,1.16,0,0,0
"270972",0.02,0,0,0,0.09,0.02,2,0.22,0,0.2,1,0,0,0,0,0,0,0.21,0,0,0.15,0,0,1,0.08,0.02,4,0.05,0,0,0.01,0.04,3,0.03,20.74,1,0,0,0.11,8,9,10.01,0,0,0.05,0.01,4,1,1,0.13,0.03,21.97,0.68,4,0,3,0.02,1,3.46,0.01,0,0.14,0.94,0.02,0,0.06,0.01,0.01,9,0.14,1,10.71,10.46,11,1,2,5,0.06,0.01,0
"203602",0,0.02,18,5,0.02,0,0,0,0.16,1,0,9,3,2,0.27,0.41,0.02,0.03,0.23,0.01,0.27,0.4,0,0,0.04,1,0,2,1,4,0.01,0.01,0.05,0,0.01,0.01,0.02,0,0.01,0,0,4,0.47,2,0,0,0.01,0.06,0.03,0.06,0,0.01,0.01,0,0.28,0,0,0,2,0,1,0.08,0.03,0.01,0.81,0.01,1,4,0.01,1.64,0.02,0,0,0,0.1,0.04,0,9,0,5.28
"25904",0,1,1,0.16,0.08,0.02,0.01,0.12,0.03,0,2,1,0.07,4,0.94,1,1,0,1,0.08,5,0.02,0.46,0,0.38,3,0.03,0.03,0.01,0,0.06,4,4.2,0.01,0.05,2,0.01,0.17,0,0,0.11,2.17,0.01,0.01,0.07,2,0,0,0.01,0,0.67,0.04,0.01,0.04,0,0,0.34,1,2,0.02,1.04,0.1,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0
"470239",222,17.22,0.16,0.28,18,3.16,72.68,216,0,0.14,0.53,0.02,0,0.02,0.82,0.9,0.55,0.33,0,0,104,0.02,0.01,1.8,0.01,0,174,7,0.01,0.24,0.22,68,173,3.8,0.06,0.23,10,225,165,1,7,0.05,271,0,11.84,0.03,0.16,115,0.02,79,72,0.19,108,0.01,0,142,55.06,58,4,0.55,0.02,0.01,0,31,12,0,0,0,0.08,0.03,0.01,6,599,0.03,0.09,0.3,468,0,1,0
"16076",141,237,204.96,379,295,366,24.07,148,10.73,2,3.09,5,805,252,856.44,66,32,0.29,0.01,0.04,228,252,0.72,0,0,14.17,12.75,0.1,40,7,10.12,49.63,1,0.04,0.07,31,1.05,42.78,6.15,33,0.09,0.19,67,0.07,0,0,0.01,0.25,0.01,23.46,18.54,1.06,0,0.04,65.31,0.1,649.38,1.87,0.05,0,429,0.02,0,60,1884,0,0,8.6,0,0,0,0,95,0,0,0,0,0,0.74,0
"193210",0.01,0.73,1,1,0.03,1,0.01,0.06,0.03,0.01,0,0.01,0.01,0.06,0.06,4,0.43,0.01,3,0.03,6,0.17,1,0,0,0.44,0.09,0.02,2,1,0.12,0.03,2,10,1,0.01,1,0,1,0.31,2,3,1,0.01,0.04,0.03,0.04,0.16,0,3,2,0.01,0.09,0.03,0.01,0.01,0.95,5,2.83,1,0.04,0,2.19,0.01,0.06,3,0,0.04,36,0,0.02,4,0.59,0,1.65,0,0.17,0.52,0.02,0
