"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"366752",0,0.02,0,0.02,0,3,0.03,0.03,0.83,3,0.01,0.01,0.04,1,0.01,3,0.01,0.01,0,0.04,6,0.01,0.01,0,0.01,1,0.03,0,0.76,0.04,3,2,0,1,0.05,1,1,0.01,0.02,0.11,0.01,0.92,2,1,0.05,0,1,0,0,0.02,0,0.03,1,0,1,0,0,0.12,1,0,0.02,0.02,0.19,0.01,0.07,2,0.44,1,0,0.15,0,0.21,2,0,0,1,0.01,0.2,0.08,0
"167588",0,4.67,1,2,0.04,1,0.01,0,0.01,0.03,0.01,3,0.04,1,0.07,0,0,0,0.02,0,0.84,1,0.01,0,0,3,2,0,0,0,0.32,0.02,0,0.03,1,0.25,2.12,0.03,1,0.02,0,0.01,0,0,0,0,0.59,0,0,0.02,0,0,0.01,0.01,4,0,0.08,0.32,0,1,0,0,0,0,0,1,1,0,0.05,0,0,0,0,0,0,0,0,0,0,0
"349949",0.95,0.19,0.18,0.45,12,0.01,1,1.81,1.4,0,20,5,0,0.38,17,0.01,1.3,0.2,2,0.04,0.27,0.13,0.89,5,12,0.17,0.01,3,1,0.03,0.04,8,1,13,0.08,0.03,0,3.59,1,0.02,0.05,5,1,26.65,5,0,1,0.01,1.33,0.13,0.79,0.63,7.42,0.07,0,3,0.46,1,0.34,0.17,1,6,0.02,0.57,11.95,0.06,0.01,2,0.03,1.56,8,9.77,1.93,0.05,0.03,0.07,0.68,0,0,0
"539382",0.14,0.01,0.03,2,3,0,1,1,0,0,0,0.03,0,0.01,1,0,0.08,0.75,0,0,0.01,0.06,0,0.97,0,0,0,2,0,0,0,0,0.01,0.01,0,0.01,0,0,0.08,0.02,0,0.01,0,4,0.01,0,0,0,0,0,0.04,1,0,0.04,0,1,0,0,0,0,0.02,0,0,2,0.03,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"195294",0.31,0.04,0.03,0,0.01,0,0,3,3,0.05,1,1,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0,0.05,0,0.11,0.16,0,0,0,0.02,1,0.12,0.03,0.02,1,0,0.05,1,1,0,0,1,0,0.19,0,0.02,1,0.01,0,0.09,3,0.02,0.69,0,0.1,0.04,1,0.02,1,0,0,0.25,0,0,0.01,0,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0
"182190",184,0.09,34,0.62,7,0.07,90,0.01,110,20,96,22.89,0,1.36,31,10,10,0.1,16.71,13,1.06,14,10,0.54,1.52,69.43,0.04,7,2,45,2,56,4,8,16.23,6.55,1,2,30,0.19,5,130,0.14,19.49,1,19.39,135,106,0.11,3.44,3.5,0.49,5.36,0.22,0.36,0,3.96,7,0.2,49,1.01,0.01,1,238.68,1.17,13,0.08,0.11,15.14,1,0,0,0,0.05,385,0.05,0,1.01,0,0
"190191",0,11.22,0.18,4,0,2,0.04,0.98,0.01,0.91,2,8,0.25,4,0.03,0,0.01,0.01,0.01,0.01,3,1,0.02,0.01,0,1,1.2,0,0.05,0,6,0.07,0.02,0.14,1,1,4,0.03,3,0.03,0.01,0.21,0.02,10,0.06,0,5,1,0.16,0.01,2,0.01,0.03,3,4,0,0.01,0.55,0.01,0,0,0.02,12,0,0,1,1,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"469888",0.01,0.05,0,0.02,0,0.03,0.09,0.02,0,0.04,6,0.08,0,0.01,0.02,2,0,0.4,0.05,0.03,0.01,4,0.01,0.05,5,0.36,5,1,1,0.09,0.01,0.03,0.03,0,38,0.06,0.01,0.01,8,22,0.09,0.13,0,0.39,0.03,0.01,0.02,1,1,0.01,0.13,67,10,1.73,19,6,0.02,0.07,3,0,0.11,20.82,0.75,0.05,1,0,6,2.08,0,3,0,0,0,0,0,0,0,0,0,0
"187010",2,0.97,1.61,0.87,0.1,1,0.69,5,2,0.42,3,4,0.3,6,2,0.08,8,0.06,16,0.31,30,1,2,0.14,16.21,7.51,0.47,11.05,5,0.46,2,6,4,4,0.31,1,0.04,33.38,5,0.04,0.02,0.23,2,4,5,0,1,5,1,0.01,12,0.32,5,18.83,0.01,2,12,6,16,4,0.21,1,0.12,4,1,19.39,0.01,0.08,9.78,0.17,5.48,0.07,0,0,0,0,6,0,1,0.03
"167602",2,1,1,0.8,7,0.32,2,2.4,2,0.32,1.47,0.25,2,0.33,13,0.38,0.3,3,0.04,0.78,1,2,0,25,2.6,7,5,0.01,0.01,0.49,0.02,3,0.03,0.27,19,0.1,0.07,0.62,4,0.09,0.44,3.08,3,0.03,0.01,0.07,4,1,18,33.1,0.15,4,0.2,2,0.02,0.57,0.03,0.16,0,0,0,0,0.07,0.02,1,0.63,0.07,7,0,0.01,0,0.02,0.8,0,0,0,0,0,0,0
"168181",1.52,0.01,1,0.05,7,0.01,1,0,1,3,0.01,0.32,0,0.12,3.48,13,0.23,2,7,43,0.02,9,3,7.24,26,0,0,14,5,12,0.01,0.03,0.03,0,0.01,0.15,0,0.04,1.24,0.11,4,2,5,0.86,0.18,5,0,0.02,0,2.3,0.01,0.96,2.71,0,0,0.01,0.02,0.06,10,0.45,11.96,6.32,0.02,5,1,0,0.01,135.31,0,2.64,0,0.01,15,0,0.06,0.03,0.01,0.2,0.24,0
"347862",7,0,0.35,0,0.09,0,2,0.02,2,1,1,0.02,0,0.08,3,5,0.03,0.07,0,6,0.04,8,3,0.03,6,2,0,0,0.19,48,0.04,7,0.01,4,0.01,2,0.02,0.1,0.23,0,0.01,5,0,13,0.04,0,4,1,0.07,0,0,0.45,0,0.04,0,0,5,0.03,0,0.04,0.05,0.51,2.81,2,1,0.61,0.02,5,0,0.56,0,0.02,0,0,0,0,0,0,0,0
"192187",0.01,1,0.01,0.01,0.02,0.01,1,0,0.03,0,0.01,1,0,0.02,0.01,0.01,0,0,0,0,0.03,1,0.01,3.06,0.02,0,0.01,0.06,0,0,0.03,1,0,1,0,0.04,0,0.02,0.07,0,0.04,0.04,0,0.01,1,1,0,0,1,0,2,0,0,0,0,0,1,1,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0
"252508",12,0,0.13,0,0,0,0.38,0,1,1.65,2,0.15,0,0.01,0.01,0.01,0,0.01,0.17,1,0,20,0.04,0.01,47.96,9,0,2.62,43,20,0,0.49,0.09,0.09,0,28,0,0.01,0.09,7.84,0.02,0.03,0.06,0.13,67,0,0,17.93,7.58,0.01,0,1,4,0.01,0,0.13,55,12,68,0,0.04,36,10,0,2.18,0,0.08,52,0,39.14,0,4.77,30,0,0,0.04,0.02,0.33,0.34,0
"173965",0.72,4,2.15,1,3,0.07,0.75,4,4,0.11,0.05,3,1,0.04,0.11,0.03,0.02,0.24,0.04,0.14,1,0.17,0.02,10,14,0,0.03,1,0.01,0.01,0.54,7,0.07,0.03,0.03,0.02,3,0.02,0.58,0,56,0,3,1,0.18,12.02,0.01,0,0.02,3.23,0.08,3.45,0.07,0.05,0.04,0.11,0.01,0.03,0,0,0.01,0.14,0,0,0.03,0.01,0.02,0.02,0,0.01,0,0,0,0,0.19,0,0,0,0,0
"178915",3,4,26.17,7,9,2.06,1,0.02,5,2,0.03,1,14,15,74.07,0.28,28,7,21,0.62,15.65,37.68,4.13,1.54,0.01,0.08,3.46,5,0.92,3,3.38,4,23.72,7,1,1,0.37,7,8,0,1.47,3,3,0.14,12.37,2,0.4,0.05,0.03,3,6.22,0.13,1.18,0.06,1,0,0.1,0.76,0.04,0.26,3.08,0,0.54,2,20.72,0.02,0,4,0,0.06,0,0.02,24.21,0,0,0,0,0,0,0
"234912",6,2,20,10,139.32,9,8,0.12,92,11,0.25,22.29,22,16,14,1,88,0.03,62.88,8,43,14,0.33,56.18,0.01,0.73,2.06,12.28,9,13.62,103,107,13,4.48,23.58,2.13,23,9,3,0.01,10,0.74,5,0.11,0.11,7,117,18,0.54,59,63,0.01,1.87,0,9.35,0.01,0,0.9,0,0,4,0,0.04,30,0.17,123.76,0.12,0,0,0,0.04,0,42.14,0,0.09,0,0,0,0,0
"229097",0.02,0,0.02,0.05,0,2,0,0,3,0.13,0,0.01,1,2,0,0,0,0.01,0.15,0.03,1,2,0,0,0,1,0.03,0,0.01,0,0.03,0.03,1,0,0.04,0.06,2,0,0.04,0,0,0,0,0,0,0,0.05,0.02,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.12,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0
"320768",170,151.35,50,3.52,42,9,81.97,0.04,35,6,5,15,104,1,62,44,7,2.61,39.98,88,6,1,18,0.01,83,1.51,18,4.94,7,70,2.82,3.21,1,17,0.57,0.39,0.31,5.21,5,2,0,0.16,1.21,40,0.08,0.03,2.42,29,6.49,0.85,0,7,0.23,0.05,2,1,203.5,4,0,0.71,3,22,2.49,3,5,0.05,0.25,11,0,0.16,0,0.03,7.26,0,0,0,0,0,0,0
"188077",0.02,1,0.12,1,0.01,2,0,0.01,2,2,0,0.56,0.81,2,0.16,1,0.04,0,1,0.05,2,2,0.19,0,0,0.09,0.25,1,1,0.08,1.37,1.19,0.42,0,0.37,0.92,6,0.02,2,0.04,0,0,0.28,0.02,0.19,0.09,2.56,0.08,0.01,0,1,0.01,0.68,0,2.69,0,0,0.06,0.02,0,0.11,0,2,0.1,0.03,0.07,0.11,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"305760",0.18,2,1,8,2,0.06,2,0.28,0,0.01,0,3,0.05,0.08,1,0,0.13,66,0,0.01,0.08,0.22,0,10,0.04,0,0.2,0.02,0,0.01,2,0,0.07,0.06,15.94,0.18,0.41,0.03,0.01,34,193,1,0.29,0.01,0,47.62,0,6,0.39,93,0,0.39,4,0.05,0.06,8,0,0.01,1,9,0.03,2.63,48,0.01,0.64,0,0.04,224,8,43,47.96,4,2,53,281,34,0.01,49,160.92,419
"561636",0,0,1,0,0.01,3,0.03,0.12,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.01,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0.14,0.37,1,0,0,0,0,1,0,0.27,0.23,0,5,0,7,0,0.24,0.01,0,0,0.02,0,0.22,0.02,0,0.11,0.2,0.01,12.13,1,0,1,23,0.05,74.48,0.23,42.97,5,0,11,2
"182994",633.17,103,250,127,509.47,162,79,118,301,363,1.1,329.87,55,427,418,22,34,246,56,304.11,845,51,74.74,1054.67,1,53,114,5,18,87,654,54,306.05,23,62,190,11,334,48,63,27.13,387,255.65,17,522.3,1,48,5.94,10,410,356.44,10,77.73,303.89,396.76,321,22,184,4.07,0.84,60,0.05,39.02,689.06,1062,58,40,1513.74,0.05,1.27,0.01,0.01,274.89,0,0,0,0.06,0,1,0.03
"185951",15.05,11,3,5,12.11,1.22,5,1,0.44,5,2,1,0.44,4.33,5,5,0.27,6,0.12,0.27,6,3,0.01,25.07,8.89,7,5,0,0.48,1,6,1,1,5,3.25,18.3,4,1,5,20.3,0.12,23.37,5,6,0.04,0.08,6,2,3,9,6.31,8,3,10.32,9.43,1,1,0.95,1,0.01,0.26,5,0.31,2,0.34,0.51,4,3,0,0.27,0,0.54,5,0,0,0.02,0.01,0.1,0.13,0
"289304",3,4,3,0.13,1,3,1,5,0,0.31,1,1,0.03,1.03,2,0.05,0.02,3.89,0,1,0.16,1,0.01,5,1,2,0.03,0,0,0.51,0.1,0,0.06,1.17,1,2,2,0.03,1,0,0.08,0.02,0.02,2,0.01,0.01,0.12,0.42,1,1,0,6.37,0.01,5.02,0.01,0.07,0,0.01,0.02,1,0,1,0.01,0.01,0,0.06,5,0.01,0.05,0.02,0,0,0,0,0,0,0,0,0,0
"158222",14,3,1,1,17,0.25,4,6,4.96,0.56,46.76,7.21,0.1,1,2,5,2,9.19,1,1,3.94,34.34,2,0.84,30,1,1.09,2,33.6,3.21,1.9,30,4,4,1,0.14,1,1,7,0.07,0.01,12.68,1.99,14,3,0.11,7,1,39,0.41,28.6,44.19,1.47,16,0.02,1,1,2,2,7,0.16,15,0.01,55.29,0.13,2.33,0.05,0.02,0.15,0.39,0,0,0,0,0,0,0,0,0,0
"144395",2,0.01,0.02,0.13,0.01,0.23,6.86,0.04,0.05,1,0.17,0.02,0,0.17,2,0.03,0.01,1,0,0.14,1,1,0,0.11,0,2,3,0,0,0.4,0,0.01,0.04,0.19,25,1,0.04,0.16,1,0.01,1,0.01,0,0,0.01,1,0.17,1,0.06,2,0,0.03,0.1,0.09,2,0,1,0.01,0,0,0,0,0.24,0.01,0,0,0.04,0,0,0,0,0,1,0,0.03,0,0,0,0,0
"188236",0.01,0,0.01,0.02,0.01,1,0,0.01,0.06,0.01,0.03,0.01,0.02,3,3,0,0.09,0,2,0.01,1,0,2,0.01,0,1,0.01,0.02,0.28,0,0.01,0.02,0.01,0.02,0.02,1,0.01,0.09,0.04,0,0,0,1,0,1,0,0.03,0,0,0,2,0,0.03,0,0,0,0.07,1,1,1,0,0.01,0,0.13,0.01,0.69,0.02,0,0.05,0.03,0.9,0,0,0,0,0,1,0,0.11,0
"183824",2,4,3,2,2,1,10.9,0.28,9,8,0.02,2,4.54,13,6,0.46,0.62,5,2.56,1.09,14,2,0.11,0.02,0,1,1,0.01,0.06,2,1.55,0.14,0.39,1,4,8,1.94,2,0.55,0.2,4,0.09,4,0.01,0.12,1.98,0.31,0.41,0.01,16.93,0.02,0.02,0.01,0.02,0.85,1,6.26,2,0,0,0,0,0.02,0.05,0,0.12,1,0.01,0,0,0,0,0.1,0,0.06,0,0,0,0,0
"198845",0,1,0.02,2,0,0.76,0.02,0.04,0.22,8,1,0.84,0.01,1,0.01,0.15,0,0.01,0.08,0.01,0.33,3,0.01,0,0,0.42,3,0.01,2,0.03,5,0,0.01,0,1,0.82,1,0.01,0.08,0.12,0,0.28,0.02,1,0,0.01,1,3,0.02,0,0,0.02,0,6,5,0,1,0.03,0,0,0,0.01,6,0,0,1,0.03,0,0,0,0,2,0,0.03,0,0,0,0,0,0.05
"104780",0,0.06,2,0.01,233,0.01,0.21,0,0.01,0,0.03,2,0,0.01,0.23,0,0.01,2.1,0,0,0,2,0.09,0.02,3.12,0,0,5,0.01,0.69,0.01,0.01,0,1,0,0.05,0,0.07,0.77,0.01,0.02,0.03,3,2,1,1,0,0,0,0.13,0,0.57,0,0,0,0,0.03,0.01,0,0,0.2,0,0,0.01,1,0,0,0.44,0,0.01,0,0.01,2,0,0,0.01,0.01,0.05,0.08,0
"182512",40,20,53,234.91,13,106,383.11,176,189,148,127,58,26,135,33,29,15,177,216.76,264.65,157,12,150.22,201,3,213,131,17,27,30,113,317,63,18,6,151,21,39.35,579.71,143,31,143,91,13,26,18,24,22,340.77,595.34,17.24,282,68,238.94,11,108,265,93,92,0,73.6,141.28,155,18,4,246,33,2,0,33,0.78,0.01,151.23,0,0.14,0,0,0,0,0
"301943",1,0.02,0.15,1,2,0.01,0.69,0.2,0.04,0,0.04,0.39,0.01,1,20,0,0.45,11,0.26,0,0.03,0.04,0.3,3,0,0,0.01,8,1,0.11,0.02,0,0.04,2,0,0,0.01,1,0.08,0,0.02,0.01,4,8,0.02,0,0,0.01,0.12,1.62,1,12.01,0.03,0.01,0,0.03,0,0.01,0,0,0,0,0,0.4,0.06,0,0,0,0,0,0.16,0,0.17,0,0,0,0,0,0,0
"189310",405.57,43,55,45,3,35,60,4,40,196,17,22,6,88,15,283.49,7,20.05,51,133,1102.26,62,12,1.21,3.42,192,30,6.95,274.1,20,40,54,40,28,73,60,47,9,6,46.75,0.37,629.78,13,1,7,81,352,24,0.82,102,228.32,0.34,19.73,57,29,0.46,398.53,48,28,9,2,3.07,1,8,2.38,286.42,530,1.22,0.22,2,0,0.02,22,0,0,0.03,0.01,0.26,0.29,0
"176137",1,0.01,0,0,0.08,0.08,1,0,0,0,0.03,1,0,0,0.09,0,1,0.04,0,0,0,0.01,0,0.33,0.01,0,0,0.01,0,0.02,1,0,0,0.12,2,0,0,0,0,0,0.11,0.18,0,1,0,1,0,0.01,0,0,0,0.03,0,0.14,0,0.01,0,0,0.01,0,1,0,0,0,1.29,0,0,3,0,2,0,1,2.17,0.02,0,0,0,0,0,0.04
"179655",0.02,5,0.64,15,0.01,2,0,0.02,9,0.38,0,2,3,0.55,0.02,0.04,0.08,0,7,1,0.96,0.23,2,0.02,0,0,0.05,0,0.02,0,1,0.12,3,0.03,0,0.01,0.28,0.04,0.04,1,0.01,0,0.04,1,0.01,5,0.01,0.02,0,0,0,0.01,0.01,0,0.01,0,1,0.01,0.02,12,0.01,0,0,0,0,0.01,0,0,0.2,0,0,0,0.02,0,0,0,0,0,0,0
"307490",0.02,1,1,0.04,2,0.01,1,0,0,0.01,0,9,0,0.04,0.21,0,0.03,0.01,0,0,0.03,12,0.01,0.16,0,0.02,0.06,0.05,0,0.01,6,0.01,0.01,9,0.1,0.07,0.01,20,4,0,0.02,2,0.24,0.04,0,0.01,0.02,0,0.01,0.35,4,0,0.02,0,0,0,3,0.02,0.01,1,0,0,0,0,0,0,0,0,0.05,0,0.01,0,0,0,0,0,0,0,0,0
"27071",0.03,3,3,1,5,3,140.27,1.25,0.22,2.34,0.02,1,1,71.37,34,0.03,0.33,4.79,0.4,0,4.1,21,1,1,0.03,29.81,1,1,0.1,5,2.11,0.98,4,8.53,139,5,7,2,1,0.14,2,0.72,0.42,0.94,3,1,2,0.17,2,3,0.1,1.63,1.81,0.06,5,0.01,2,0.08,0.04,0.09,0,0,3,1.61,0.09,4,4,0.01,0,0.01,0,0,0.01,0,0.04,0,0,0,0,0
"167727",2,0,0,0,0,0,0.03,0.01,0,0.02,0.2,0,0,0.01,0.01,0,0,0.03,0,0.19,0,1,0,0.01,2,1,0,0,0,0.32,0,0,0.01,0.01,0,2,0,0,0.02,0.02,0,0,0,0,0.01,0,0,0.05,0.21,4,0,1,1,0,0,1,0,0,0,0,0,0.03,0.02,0,0,0,0.02,0.08,0,0.05,0,0,0,0,0,3,0,0,0,0
"299777",1.28,3,0.09,2.68,0,1,0.03,3,4,4,0.02,0.09,0.16,7,0.03,1,0.31,0,4,0.64,11,0.26,1,0.01,0,6,6.5,0.03,1,0,4,3.58,2,2,1.47,4,2,1,1,3,0.02,3,2.6,0,0.9,0.03,10.06,0.39,0.01,0.04,3.62,0,2,2,1,2,0.33,2,0.57,1.66,0.04,0,1,0.21,0,3,0.71,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0
"182248",11,0,0,0,0,10,0.31,2,0,0.01,0.02,0,0.02,0,0.01,0,0,71,0,0,0.01,0,0,33,0.11,0,0.01,0.04,1,0.07,0,0,0,1,0.01,0,0,0,0.12,0.14,0.05,1.74,0,0.03,0,0,23,0.05,37,0.48,3,17,0.03,0.06,0,7,0,0.01,0.01,0,0,0,0.01,0,0,1,0,0.02,0,0,0.52,0,0.57,0,0,0,0,0,0,0
"193066",2,6,1,1,0.3,0.01,0.18,1,0,0.22,0.2,0.02,0.1,0.01,0.11,0.03,0,0,0.01,1,4,0.1,0,0.02,1.56,0.13,0.13,0.01,0.01,0.54,0.01,2.48,1,0.06,0.17,1,0.02,0.04,2,0.01,2,0,1,0,2,0.41,0.02,0.01,0,0.82,0.03,0.05,0.98,0.03,0.01,0,0,0.01,1,0,0.01,0.01,0.01,0,0,0,0.01,0.09,0,0.14,0,0.01,4,0,0.04,0.02,0.01,0.08,0.11,0
"312461",28,109,1,7,99.71,11,2,18,161.24,22,416.95,14,1,683.12,8,155,13,24.18,27,9,438,22,0.42,128,3,1,23,5.77,2.01,51.75,151,88,9,967.64,16,550.69,250.5,22,18,10,421.54,18,1,9,12,1,1,3.41,36,81,64,394.01,16.39,1,19,2,3,50,409.74,1.59,3,1,2.74,493,0.12,1,1,0.08,0.01,8,1.61,0,16.22,0.02,10,0.01,0,24,0,0.14
"203788",27.59,20.17,0.27,3,0.25,8,11,4,5,2,5,2,0.49,2,2,2,5,4,6,4.44,72.56,18.65,0.17,13,11,3.89,8,0.09,7.76,0.02,5,14,4,4,3,1,1.33,11.61,6,2,10.9,42.85,0.03,5.52,4,0.1,3,2,10,8,5,24,6,12,6,32.71,3,2.32,24.96,0.14,0.21,23.48,10,7.14,0,19.49,1,6.49,0.47,1,4,1,0.55,5.14,15.91,7,0.4,5,0.1,6
"323257",0.01,0,0,0,0.02,12,12,0.1,0.01,0,0,0,0.03,0,0.02,0,0,0,0,0,1,0,0,12,0.01,0,0,0,0,0.01,0,2,0,0,135,0,0,0,0,0.03,7,3,0.01,0,0,0,0.03,0,0.01,14.58,0,0.09,0.03,0.19,0,0.01,0,0,0,0,0.01,0.02,0.01,0,0.21,0.22,0.02,1460.61,17.08,0.01,0,3,5,1.19,0.67,1.76,133.51,1.29,580,887
