"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"291090",10,3,0.03,0.25,12,0,1.31,0.01,0,3,0.3,7,0.23,0.06,0.02,6,0.01,0.07,0.02,0.02,0.02,0.1,0,0.04,0.25,0,0,1.42,0,15,0.02,0.02,0.35,0.29,0.1,0.1,0,0.02,0.01,0.13,0.7,71,0.01,39,0.01,1,0,0,11,0.18,0,0.01,0.01,0.01,0.01,0,0,0,2,0,0.01,0.25,0.01,5,0.18,0,0.2,41,0.22,0,0,0,140,0,0,0,0,3,0,0
"142842",0.01,0.03,0.06,0,7,0,2,0,0,0,1,5.73,0.01,0.02,32,10,7,0,0.01,1.4,0.02,0,0,115,0.24,0,2,18,0,0.03,0.01,0.05,1,1.97,0.13,0.02,0,0.01,0,34.45,0.05,0,0.02,7,0,2.81,0.06,0.08,0.11,0,0,7,0.04,0,0,1,0,0.02,0.01,1.65,0.02,0.12,0.01,0.11,0,0,0.08,0.4,0.01,0,0,0.48,0,0.07,0,0,0,0.02,0,0
"183618",1,0,2,0.04,0.22,0,0.04,3,0,0.11,0.11,0.04,0,0,0.01,0.01,0,0,0.03,0.02,0,0,2,0,0.3,0,0,0.02,1,0,0.01,0,7,5,0.01,0.87,0,2,0.08,0,0.03,0.03,0.06,4,2,0.01,0,0.1,0.12,0,0.01,0,0.02,1,0,0,0,0.02,3,0,0.01,2,0.01,0,0,0.01,0.02,2,0,0,3,0,0.08,0,0,0,0.03,0,0,0
"561636",0.01,0,1,0,0,3,0,0.01,1,0,0,0,0,0,0.05,0,0.01,0,0,0.01,0.01,0.06,0,1,0,0.01,3,0,0,0,0,0,0,0,0.04,0,0.01,0.01,0.02,0.54,0.12,7.06,0.04,0,0,0,1,0.03,0,0,1,5,1.44,7,0.01,0.02,0.01,0,0,0.01,0,0,0.01,0,0,2,0,0.1,1,19.7,1,23,0,0.74,1.06,0.01,5,0.17,27.89,2
"185845",2,4,1.09,1,1,6,1,7,1,0.22,1,2.63,0.64,3,0.02,3,0.02,1.18,1,0.04,7,4,1,0.89,0.19,19.97,1.01,0.34,0.07,1,0.82,3,0.83,1,3,0.12,1,0.01,29.02,1,4.49,0.02,2,3,0.36,1,3,1,0.08,0.03,0.34,3,7,0.07,3,0.99,0.04,1,0.48,0.01,0.01,0.13,1,0.17,0.06,0.03,0.09,1,0,0,0,0,0,0,0,0,0.01,0,0,0
"71685",6,5,0.23,1,0.31,5,4.29,8,4,1.49,1.63,2,4.29,11,0.06,0.22,3,0.76,4,4,11.57,4.42,0.03,0,0.54,1.75,44.71,0.86,1,0,12,0.34,2,0.03,5,4,1,5.13,81.08,0,5,0.76,2,0.14,24.05,5,0.52,18,0.05,0.18,0.33,0.02,8.23,26,3,0.07,6,1.17,1.53,1,0,15,2,2.46,0.05,4,0.05,0.01,0,2,0,0.02,0,0.01,0,0,0.01,0,0,0
"181139",2,3,6,12,30.83,2,0.03,4,1,4.55,0.04,2,2,7,1.26,2,6,1,1.26,4,2,4,4,0.02,0.09,0.03,9.64,0.64,1,1,1,2,0.79,8,0,0.23,2.12,9.72,2,0.07,0,0.04,4,1,1,11.09,0.02,1.33,0.01,0.44,3,0,0.29,2,0.18,0,0.03,0.1,0.06,0.22,1.08,0.09,0.01,2,5,0.04,0.01,0.05,0.09,0.08,3,1.47,0,0,0,0,1,0,1.12,0
"358748",5.4,0.48,0.06,1,0.22,14,10,13.47,1,7,0.08,4,0.41,3,0,0.86,0.37,2,6,0.12,5,14.51,0.04,0.1,1,4,2,0.01,2,0.11,0.09,1.95,2.1,1,1.36,2,12,0,2,1,0,0.03,0.05,1,2.71,8,3,0.14,6,6,0.63,5.39,0.12,1,1,0.38,8.22,0.28,0.18,0,0,1.44,8,0.01,0.01,9,8.41,0.15,0,0.65,0,0,0.02,0,0,0,0,0,0,0
"326977",0.02,0.17,23,0.01,13,0,12,42,0,2.97,0.69,1,14,3.37,0.69,26,0.01,0.47,0.03,4.76,35,0.01,0.05,0.11,0.01,0.32,0.06,3.96,13,0.11,5.69,21,2,0.16,0,0.29,27,0,0.23,0.22,0.01,0,0.06,0.12,15,0.28,0.01,0.04,0,0,79,0.04,16,0.25,0.28,0,0,0,0,0,38,0,0.2,8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192071",9.91,23,16,5,75,139.15,17.07,2,15,49,0.25,116.11,7,49,22.65,61,47.32,30,58,44,28,10,23,0.04,117.67,22,148,11,35,13,80,21,48.17,517.06,0.01,24,127.32,21,95,195.8,0,0.01,16,22,226,3.89,52,67,0.14,278,40,0.13,0.03,13.75,40,0.37,12,29,1.47,5.53,2,165.18,0.02,14,1,0.11,86,0.2,0.24,9.05,105.22,0.77,0.01,0,0,0,5,0,4.61,0
"358798",0.01,0,0,0,0,2,1,1,6,6,0,0.05,0.02,2,0,0,0,0.54,3,0,2,1.43,0.02,0.53,0.01,1,0,0,0.04,0.01,0.01,0.07,0.03,0.07,0.01,1,0.05,0,0.6,0.01,0,3,0,0.01,1.11,0,6,2,0.02,2,3,0.03,0,0.26,0.56,0.01,0.02,0.01,0.01,0.01,0,0.01,0,0,6,0.01,0.02,0,0.04,0.01,0,0,0.01,0,0,0,0.01,0,0,0
"193066",2,6,1,1,0.07,0,1.09,1,0.02,1,0,0.02,0,0.02,0.04,0,0,0,0.07,1,4,0,0,0,0,0.02,0.08,0.04,0,0,0.01,0.07,1,0,0.01,0.08,0,0.09,2,0,2,0,0.14,0.03,0.01,1,1,0.01,0,0.08,0.03,0.02,0.01,0.04,0,0,0,0.23,1,0,0,1,0.01,0.03,0,0,0,0.1,0,0,0,0,0.05,0.01,0,0,0,0,0,0
"270972",0.66,0,0,0.01,0,0,0.04,1,0.01,0.04,1,0.18,0,0,0.07,0.04,0.02,0.03,0.1,0.01,0,0,0,1,0.01,1.57,4,0.02,0.02,0,0,1,3,0.01,32,1,0,0.04,0.08,8,0.46,35.24,0.4,0,0.07,0,4,1,14.09,0,0.05,0.56,46.5,4,0,3,0,0.35,0.01,25.16,0,0.03,0.33,0,0,1.31,0.2,0,9,26.17,1,29.11,0,11,1,2,5,5,29.21,1.35
"185951",11,11,3,5,21.37,0.72,5,1,0.11,10.59,19.37,1,0.07,16.99,5,5,3,6,13.9,25.04,6,3,3.17,5.21,7.73,7,5,4,1,1,6,1,1,5,0.17,1,0.23,1,5,17.21,5,3.84,5,6,7.82,7.69,6,2.75,3,9,0.42,8,3,0.74,0.01,1,1.57,2.22,4.95,11.68,3,5,0.03,0.34,0.43,0.02,4,48.65,0,0.01,2,0,5,0.01,0,0,1.36,0,0,0
"308774",1,3,0.28,0.11,1,0,0.09,0,0.01,0,3,2.73,0.01,0,2.44,0.67,0.19,0.01,0,3,0,0,0.02,2,1.79,0,1,2,1,0.01,0,0.39,0.26,6.51,0.14,1,0,1,0.01,1,0,0.01,0.12,2,0.03,0.01,0.03,0.03,0.03,0,0,0.11,0.01,0.01,0,0.01,0,0.2,0,0,0,3.68,0,0.16,0,0,4.47,0,0,0.01,0.25,0.04,0,0.02,0,0,0,0,0,0
"149178",0.02,11,4,0.02,5,17,0.83,0.2,5,0.08,0.2,1,9,9,0.19,2,0,29,0.01,0.03,12,5,2,0,0,6,0.01,3.76,2.65,11,8,1.79,1,0.17,0,10,9,0.1,7,0.11,0,0.01,0.01,0.11,0.04,0.02,31,0.05,0.04,0.02,7.49,0,0,0.07,57,0.02,0.06,0.04,0,0,1,0.03,0.8,3.47,5.15,0.09,1,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0
"179319",1,0,0,0,0.26,0,0.29,0.01,0,0,1.11,0.06,0,0,0.02,0.17,0,4,1,0,0,0.01,0,1,0.63,0.55,0.05,8,0,1,0,0.01,0.3,1,2,1,0,0.03,0.02,3,3.16,2,0.01,3,0.23,1,1.29,0.05,2,0.02,0.02,1,1,0.44,0,4,0,0.01,2.92,0.04,0,2,0.39,0,0,0.01,2,12.54,0.17,0.01,0,0.03,2,0.01,0,0,0,0,0,0
"321740",2.51,0.23,3,0.2,0.09,0,0,0.01,0.27,0.16,0.05,8,1,1,5,0.16,6.15,0,0,37,0.18,0,8,0,5,0,32,0.01,12,0,0.06,0.03,0.01,0.11,0,0.02,0,1.17,0,0.02,0,0,0.73,0.02,0.03,0.01,0,3,0.01,0.05,0,0.02,0.01,0.01,0.02,0,0.08,0,0.01,0.02,0.09,1,0,0.35,2,0,0,0,0,2,0.01,0.02,0,0,0,0,0,0,0,0
"349216",8.8,0.09,0.02,0.11,1.23,0,121,15.36,0,1.07,43,76,0.09,6.47,0.08,49,6,65.2,20,0.03,3,0.05,27,4.38,23,1.85,0.3,534,263.62,1,0.41,1,131,433.05,1.15,3,0.01,19,0.01,46.54,0.03,1,874.79,19.96,16,2,89,471,102,2.72,2.38,9.33,4.35,4,0.01,0.15,5,147,1,311.25,0.04,3,0.04,15,15,0.07,25,1.31,0.03,130,251,1,307.96,0,0.01,0,140.35,0.01,0,0
"209251",6.27,6.28,0.46,2,23,0.04,0.16,0,0.64,0,0,0.03,0.07,0,3.17,4.95,21,0,0.04,79,0,20,0,0,0.04,0.01,44,0.39,0,0.26,17,0.07,1.3,0.35,0.01,0,9,3.46,0,46,0,0,4.68,6,0,26,0,0,2,0.03,0,0.08,0,0,0.11,0,0.07,0.03,0.05,0.09,0,0.09,0.11,544,0,0,0.5,0.06,0,0,0,0,0.01,0,0,0,0,0,0,0
"288588",0.79,1.21,0.06,0,0.53,0,0.02,6,0.27,0.06,6,1,6,8,7,3,3,2,0.04,5,0.94,0.01,0.21,1,0,0,0.57,0.04,0,0.02,0.01,0.01,0.01,0,0.03,0.04,0,1,0.12,3,0,0,0.02,0.01,0.04,0.02,0,0.04,0,0,0.2,0.03,0.16,0,0.01,0,0,0.03,0,0.01,0.13,0,0.02,1.23,0.04,0,0,0,0,0,0.14,0.03,0,0.01,0,0,0,0,0,0
"109546",40,0.01,0.06,0.08,0.09,0.32,98,54,8,43,0,0,0.04,29,0,2,0.05,95,0.66,0.4,1,0.5,0,356.69,1.4,0.01,0.02,0,5,0.45,0.29,0.02,0.09,0,0,0.39,0.05,0.04,3.27,0.08,102,0.01,76,0.02,0.12,0.02,0.31,36,0.19,9,0.13,34,0.16,0.34,25,0,0.01,0,0,0.07,0,0.05,0.17,0.01,0,0,0,29,1.16,5,24,193.42,0,0.02,0,0,74,0,49.18,0
"212787",0.02,1,0.09,0.94,0.12,1,0.03,0.24,3,0,0.09,0.87,1,15,0,22,7,0,2,0.07,17,10,1,0,1,9,2.99,3,2.98,1.85,7,19,6,11,2,0.83,1.08,0,18,0.36,0.01,0,0.41,0,0.07,0.05,1.2,18,0.01,0,0.07,0.02,0.01,0.17,1,0.19,4,0.01,1,6.42,0.03,0,0.05,1,0.03,0.38,0.07,0.07,0,0.04,0,0,0.05,0,0,0,0,0,0,0
"215843",0.13,0.48,0.01,0.02,0.23,1.02,0,0.05,1,0,1,0.1,3,0.05,0.02,1,0.32,2,1,1,0.01,1,0.01,0.02,1,0.07,4,0.01,0.01,0.08,2,2,0.01,0,0.01,0.35,0.01,0.04,0.01,1,0,0,0.1,0,0.01,0,1,0.07,1,0.02,0.01,1,0.09,0,0.15,0.05,0.1,0.01,0,0.01,0.02,0,0,2.29,0,0,0.03,0.18,0,0.04,0,0,0.01,0,0,0,0,0,0,0
"322219",4,1,0.01,14,0,0,0,0.01,0.06,0,0,0,0.01,28,0,0.06,0.01,0,0.03,0.77,0.37,0,0,0,0,0.02,2,0,0,0,0.04,3,0.04,0.01,0,0,0,0,0.1,1.01,0,0,5,0,0,0.03,0,0.01,0.08,0,0,0,0,0,0,3,1,0.11,0.03,150,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
"163601",16,0,0.01,0,17,2,7,0,0,0,0.01,0.13,0.01,0,0.01,0.04,0,0.24,0.01,0,0.02,0.02,0,0.09,4,0,0,0.01,0.22,0,0,1,0.11,0.8,0,3,0,0.26,0,0,0,0,0.04,1,2,0.03,0.05,0.01,1,0.01,0,0.13,0,0.02,0,0.01,0.03,0.02,0.11,0,0,6,0,0,0,0,2.31,0.02,0,1.67,0,0,0.01,0,0,0,0,0,0,0
"204625",1,2,0.01,0.01,0.08,1,0.01,0.02,1,0.01,1,2,6,0.21,0.04,0.91,0.01,2,0,2,0.04,3.22,0.02,0,0,0,0.08,0.02,0,2,0,0.01,0.07,0,0.01,0.03,0,0.1,0.04,1,0,0,0.06,0,0,0.01,0,0.01,0,0,0.01,0,0.03,0,0.06,0,0,0.01,0,0,0,0,0,10,0.12,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"561483",9.29,23,3,77.4,0.37,106.31,0.55,8,81,0.64,2,1,1.23,3.32,23,2,0.17,9.23,1.76,37,47,2,0,95,0,25,60.86,0.25,4.27,0.16,8.63,39,0.92,0.17,129.15,20,28,0.9,141.74,81,10,1,3.14,0.07,2,0.01,1.7,1.45,35.07,0.72,15,18.27,8,4,5.73,18,3,29,14,2.59,44,0.15,12,6,0.01,43,4,0.66,0.41,1.18,0,117.49,12.63,11,0.46,8,0,0.95,0,0
"145149",1,0.03,0.02,3,0,0,0,1,0.01,0.08,1,0,0,0.05,7,0.03,1,0,10,2.24,0.31,0,0.01,0.2,0.01,1,1,0,0,0,0,3,0.2,0,9,0.45,0,1,2,0.02,3.49,13,1,2.55,0.48,0.05,0.01,1,0.02,0,2.82,0,1.02,7.63,0,2.72,1,6,24.41,1,0,2,0.98,0,0,1,0,0,43.28,1,14,76,0.02,2,40,2,29.08,72.92,0,30.31
"182122",1,1,0.66,1,0.19,3,1,3,1,1,1,2,0.22,2.47,6,0.02,0.27,0.82,2,1,2,4.9,0.24,2,1,12,0.11,0.69,0.46,1,0,0.48,1,3,0,0.12,0,0.13,10,0,0.18,0.06,0.52,0.01,2,2,1,1,0.03,0.28,4.66,6.2,6,0.07,0.16,0.05,0.69,0.57,0.01,0,0,0,0.03,0.05,1,0.09,0,0.01,1,2.76,0.06,2,0,5.28,1,0,0.36,2.97,0,1.35
"308873",2,0.18,0.47,1,1,0,1,0.02,0,0.67,7.66,2.22,0,0.02,4,5.12,2,4.04,5,14.84,0.06,0,0,9,1,2,3,3,5,1,0.01,53,6,1,0.56,7,0.06,1.33,0,6,2.66,20,26.52,45.75,6,2,1,5,39,0.11,2,13,2.08,72.27,0.01,9,6.8,4,174.57,59,0,9,0.06,0,0,0.05,11,72.46,177,4,0.04,1,5,143,5,461.02,0.02,175.5,0.02,190
"317226",1,13,1,9,1.86,11,6,5,19,37,82.09,7,4,13,1,0.83,17.62,11,5,5,14,24,2,3,0.5,27,10,1.14,3,6,9,1,5,0.86,62.96,17,19,2,9,72.93,14,15,136.58,32.68,3,32.58,66,8,118.14,2,58.43,7,73.96,10,47,10,16,6,20.99,2,0.04,0.28,16,1,1.99,32,0.8,5,0.71,6.06,1,43,0.02,3.37,0.04,0,14.99,0.3,0,0
"174194",0.02,1.48,199,33,480,0,12.09,0.02,0.38,0,25,117.68,0.15,0.08,155.83,1.19,0.01,18,0.1,343,1,0.09,0,0,0.1,0.31,8.99,16.09,0.14,3.12,0.09,600.6,508,203,7,759,0.02,208.27,0.18,0,2.24,40.16,752,1,0.05,3.94,0.25,0.01,25.71,0.02,0.06,0,0.06,12,0,0.37,15,557,67,0.01,0.14,12.35,17,1,0.23,0.01,188,197,0,0.29,0,0,114,0,0,0,0.17,0,0,0
"178146",3,3,1,0.85,0,1,0,0.01,0.02,0.01,1,0.01,0,0,0.04,1,0.02,0,0,0.01,0.02,2,0,0.01,0,2,5,0,0,0.01,0.11,0.02,0,0,2,0.15,0.02,0,0.03,2,2.3,1,0,0.04,0,0,0.01,0,0.03,0,0,0.03,1,0.02,0,0.13,0.01,1,1,0,0.17,0,0.1,0.01,0,0.15,0.01,1,0.02,0,0,0,0.54,0,0,0,0,0,0,0
"592901",0.02,1,0.42,0.87,1,0.1,0.62,0.13,2,0.07,0.24,0.1,0,0.02,1,1,1,0,1,3.65,0.01,0.01,1,0.13,0.37,0.63,1,0.03,1,0.01,1,0.19,0.1,5,4,0.11,0.09,0,1,1.31,4,1,0.01,3,2,0.02,0,1.26,0.58,4,2,0.14,4,1,1,1,0.01,0,2.12,5,0.01,2,1,0.11,0,3.23,0,0.06,4,1,0.02,4,0.01,1,2,0.84,0.03,2.9,0,2.31
"203590",0.18,1.7,11,0.01,4,4,4,1,11,23.26,3.86,11,4,13.85,34.14,98.41,18,2,5,5,0.72,5,2,1.28,7,0.15,0.71,3,7,3.64,1.04,4,114.99,196.7,0.08,23,23.29,4,0.17,0.02,0,5,42.33,7,85.97,17,2.27,131.8,1.7,0.02,16,0.34,0.55,7,0.41,0.01,0.98,0.05,0.83,0.16,0.06,76.86,0.01,3,17.64,0.04,72.36,0,0.06,1,2.66,0.01,0.01,0,0,0,0,0,0,0
"198941",6,35.35,16,3,10,4,5,5,4.16,13,178,75,2.49,94.56,9,21,46.44,12,58,7.75,7,12,16,278.32,6,37,39.7,2,12,8,28,26,296.65,72,44,2,32,3,54,120.51,15.81,105,359.89,12,24,21,111,9,10,13,14,172,5,167.72,8,1,27,61,55.3,89.79,6.19,8,1,18.53,1,33.47,15,543.19,0.27,1,20,0.12,9,0,0,0,1.32,0,0,0
"188077",0,0.05,0.03,1,0.01,2,0,0.07,2,2,0,0,0.07,2,0,1,0,0.01,0.01,0.02,2,2,0.01,0,0.03,0.02,0.1,1,1,0.16,2,0.01,0,0.04,0,0.01,6,0,2,0.01,0,0,0.04,0,0.01,0.02,0.1,0.06,0,0.16,1,0,0,0.04,5.97,0,0,1,0.01,0,0,0,2,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577153",10,0.01,0.02,0.03,0.02,0,0,0,0.12,0,0.02,0,0,0,0.02,0.19,0.02,1,0.04,1,1,0.01,0,0.17,1,0.08,1,0,0.81,0.03,2,11,0.03,0.04,0.03,1,0,0.14,0,5,0.01,0,0.69,0,0.01,0,0.21,0.02,8.42,0,0.01,1,0.36,0,0,2,1,0.01,0,1.73,0,0.03,0,1,0,0,2.24,0.05,21,0.5,0,0,0,0.19,10,0,0,0.05,0,7.01
"323257",0,0,0.01,0,0,12,0.07,0.01,0.01,0.01,0.06,0,0,0,0.01,0,0,0,1,0,1,70,0,12,0,0.61,0.02,0,0,0.01,0.09,2,0,0,135,0.03,0.11,0,0.01,0,7,3,0.01,0.01,0.01,0,0.04,0,0,0.09,0.02,0.05,0.07,1.83,0,0.05,0,0,0.21,0,0,0,0.4,0,0,0.03,0,0.01,571.29,153.93,327.28,478.33,5,708.1,539.33,462.84,69,3.29,580,95.1
"296257",0.15,0,0,0,0,0,3,1,0.01,0.01,4,0.08,0,1,0,0,0.01,0.63,1,0,0.01,0,0,40.86,0.02,0.93,0,0.01,0.01,0,0,0.04,1,0.01,2,5,0,0.05,2,0.03,1,58.99,0.07,0,0.36,0.02,2.66,1,87,2,0.05,60,29,4,0,0.3,0,0.64,0.01,0.05,0,0.05,0.03,0,0,0.57,0.08,6.52,1,0.01,1,0.09,0.04,1,94,0.6,0.04,16,0,33.25
"172603",17,2,5,30.7,64.91,2.33,29,9.09,35.45,80,41.16,27,122.21,26,40,32,3,14.05,6,72,40.17,28,7,11.37,19,0.69,328.67,6,1,11,22,0.49,7,0.48,0,1.21,28,8,0.48,219,0.45,0,2,0.06,2,8,42,15,0.29,2.98,0,24,0.05,0.14,84,0.1,2,0,0,13,1,0,23,486.4,15.09,0,53,23,0,0.43,4.48,0,0.01,0,0,0,0.01,0,0,0
"199455",0.11,0.01,0,2.01,0.94,0,496,1.35,0,0.05,41,1,0,0.01,0.99,0.04,0,198,0.11,0,0.01,0.03,0,290,0.17,5,0,0.19,0.03,0.03,0,1,2,0.15,16,4,0.03,0,0.01,33.89,395,469.32,0.02,1,0.07,4,124,0,82,12,2,72,619.22,51,0,48,0.01,3,2,0.69,0,3.92,527,0,0,216.61,2.25,44,0.01,9.14,0.01,278,8,186,0.54,350.84,1.4,372,0,0
"179320",0.01,0.02,0,0,0,0.19,0.01,0.02,0,6,0.76,2,0,0.01,0,0.05,0,0,0.02,0,0,0.05,0,0.02,0,2,0.05,0,0,0,0,0,0,0,2,0,3,0,0.04,1,3.21,0.02,0,0,0,0.01,3,0,0.04,0.01,0.01,1,3,0.01,4,0.18,0.02,0,0,0,0,0,1.16,0.01,0.01,1,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0
"293896",0.27,0.73,0.01,1,0.88,0.03,0.04,0.07,9,0,0,0,0.23,12,0.04,1,1,0,3,3,0.22,0.01,0,0,0,0.01,5,0.5,0,0,0.03,0.16,1,0,0,0.03,0,0.1,8,0.09,0,0,1,0,0.01,3,0,0.34,0,0,0,0,0,0.02,0.01,0,1,0.06,0,11,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
