"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"203590",2.23,1,11,0.95,4,4,0.11,1,11,0.02,18,11,12.97,1,18.57,2,18,2,5,5,41.85,5,2,0,7,0,1.54,3,7,0.37,0.06,4,4.15,32,0.01,23,0,14.27,0,0.01,0,5,1.81,7,19.83,0.03,0,0.41,0.02,0,3.14,0,0.04,7,0,0.06,0.04,0.02,0.08,0.07,0,23.71,0,3,2.62,0.05,0.12,0.2,0,1,0.4,0,0.03,0,0,0,0,0,0.01,0
"186456",1,5,4,0.06,0.29,0.03,4,0,1,0.71,0,0,1,0.03,0.05,0.09,0.2,0.14,0.05,0.33,4,4,0.14,0,0,0.14,0.02,0.1,0.07,0,0.03,5,4,0,0,0.05,0,7,0.19,0.03,0.19,0,3,0.17,0.01,9,0,0,0,0.01,2,0,0,0,0.01,0.02,0.02,0,0.03,1,0.07,0,0,0.68,2,0,2,1,0,0.01,1,0.01,0,0,0,0.3,0,0,0,0
"180248",0.03,0.04,1.37,5,0.01,0.07,0.06,0.01,7,9,0.09,3,1,20,0.21,4,0,0,0.01,28,0.01,2.81,3,0,0.59,0.02,0.06,0,0.05,0,1,3,0.17,0,0,0,0,0,0.03,0.01,0.21,0,4,0.01,0,1,0,0,0,0.42,0.75,0.01,0.04,0,0,4,0,0,0.04,14,0.02,0,0,0.46,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"182087",3.8,5,3,2,5,17.64,20.05,13,1,3.16,4,8,1,4,6,4,54.2,4,118,2,4,1,52.8,0,0.9,9,14,13.05,1,4,9,5,6,4,0,3,4,1.63,9,0.08,0.18,0.26,4,83.6,7,1.16,4.42,7,0,1.4,14,41,11,10,0.14,4,100.6,11,15.2,13,1,0,0.82,12,34.38,0,0.56,0,0.07,0.01,0,3,0.01,67.6,0,0,5,0,1.86,0
"188077",1,0.01,0.13,1,0.43,2,1,0.06,0.09,2,0.06,0.08,0.04,2,0.01,1,0.03,0,1,0.11,2,2,0,0,0.08,0.1,0.33,1,1,0,0.05,0.1,0.01,0.03,0,0,0.01,0,2,0,0,0,0.21,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0.02,0,1,0,2,0.02,0,2,0,0.01,0.03,0.31,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"365763",0.01,2,14,2.71,0.04,10,0.13,55.74,0.21,9,1,6.88,1.69,4,2,5.89,6.17,0.31,30,0.39,6.01,1,1,1,0.01,3.83,16,1,1,1,54,2,1.69,2,0.01,0.42,3,0.09,7,9,0.29,0.07,5,1,4,0,15.1,3,0,0.03,3,0.17,1,1,0.21,0.12,5,4.77,0.1,1,3,0.13,13,0.42,0.24,1.33,16,0.01,0,0,0.04,0.01,0.01,1,0.45,0,6.71,0.03,0.02,0
"72853",153.69,102,69,4,84,334.58,94,34.69,23,53,0.67,43,85,33,108.14,51,32,51.77,51,38,79,54,28,6.89,88,1.29,10.05,59.26,70.89,1.8,0.1,499.24,126,0,0.02,18.39,4,179,8.65,38,1,4,37,22.3,0,131,0.04,0.01,0,5,69,0.05,8,0,1.98,1,5,0,23.15,16,4.81,0,0.29,27,30,0.01,4.44,113,0,15,61,0.11,0,0,0,18.85,0,0,0.06,0
"370431",0,2,2,1,0.01,0.02,0,1,1,0.15,3,1,0.41,1.5,2,0.24,0.01,1.57,0.8,1,0.2,4,1,0.42,0.02,0.1,0.09,0.01,0.16,0,2,0.06,0,0.01,3,0,0,0,0,0,4.69,1,0.11,0.03,0,0,0,0.21,14.61,1,1,0,3,0.01,1,0.22,0,0,0,0.01,0.08,0.06,1,0,0.17,0.02,2,0.03,1.19,0.01,2,3,1.89,0.91,0,3.62,1.88,3,0,1
"163601",16,0,0,0,17,2,7,0.04,0,0,0.07,0,0.01,0.04,0.01,1,0.04,0,0,0,0.02,0,0,0.02,4,0,0,0.05,0,0,0.02,1,0.13,0.01,0,3,0,0.05,0.04,6,0,0.03,0,1,0.12,0,0.02,0,0,0,0.01,0,0,0.03,0,0.4,0,0,0.01,0,0,6,0.01,0.02,0,0.03,0,0.04,0,0.05,0,0,0,0,0.02,0,0,0,0,0
"262492",32,21,1.22,10,2,58.37,168.89,4,1.7,1,245.19,0.42,2.94,2,13,21,13,125.4,3,20,0.68,1.89,3.27,27,5.22,1.49,2,1,0.23,0.2,6,52,50,1,28.1,6,0.27,7,25.57,0.32,4,19,4.18,4,2,1.73,2,9,1,9,162.69,7,3,105.29,0.04,57,5,3,21.24,31.16,0.03,7,0.01,24,0.12,2,0.03,0.07,97,0.13,9,33,44,111.54,29,0,33,0,11.35,27.48
"300644",0.02,4,32,0.2,0.01,0.02,17,0,0.18,0.03,0,0,13,0.01,40,0.08,0.01,2.8,0.02,68,10,2,2.05,0,0,0.1,0,0.01,0.01,0,0.01,0,0.71,0,0,0,0,0,0,0.25,0.01,0.11,32,0.05,0,4,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0.06,2,0,0,194,71.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"188194",2,1,0.05,1,2,0.03,0.12,0.01,0.01,0.01,0.02,0,0.04,0.04,1,0.05,0,0.18,0,0.12,0,2,0.01,4,0.02,0,0,0,0,0,0.02,0.01,0,0,0.15,0.01,0,0,0,0.02,1,1,0.01,0,0,0.01,0,0,0.01,1,0,0.02,0.01,0,0,1,0,0,0,0,0.01,0.02,0,0,0.01,0,0.03,0,0.08,0,0.01,0.01,0.02,0,3,0,0,0,0,0
"194924",2,8,4,4,1.69,11,0.05,4,18,0.03,22.71,5,8.09,12,11,1,4,6,1,3.32,28,5.12,8.07,1.51,3.43,53.71,5,0.03,3,0.01,24,2,0.26,2,3,2.48,0.12,0.01,0.25,1,0.73,15,4,0.02,0.37,0,1,0.51,3.11,5,9.78,1,4.86,0.01,0,9.67,0.01,0.01,1,3.21,0.35,0.1,0,0.01,9,7.75,4,0,0,0.01,0.14,0,5.14,0,0,0,0,0,0,0
"345104",35,21,13,63.13,145,10.45,23,1.16,45,19.25,0.01,0.32,4.05,0.03,293,270,0.17,34.86,0.08,175,7.88,54,58.57,0.42,52.34,22,1,0.86,7,11,6,1.79,854,1.14,5,56,136.37,44,95,2,0.03,4.88,351,5.25,36,1,60,5.26,597.58,2.77,0.93,2.15,0.31,66,1,0.01,77,130,49,3.17,9,3.69,7,4,3,1,49.49,167,0,957,762.51,0,116,259.28,0,863,9.74,1,1,0.03
"358748",0.16,2,0.66,1,0.07,14,10,3.37,1,0.61,0.4,4,0.84,3,1.21,0.16,2,2,0.26,1.88,5,1,0.18,3,0.13,4,2,0.04,2,0.01,0.17,0.33,0.18,1,5,2,12,3,0.67,1,0,0.01,2,0.02,1,0,3,0.05,6,3.33,0.16,0.58,0.2,1,1,0.05,0.03,0.1,0.06,2.27,0.01,0,8,0,0.07,9,2.34,0.24,0,0,0.08,0.01,0.82,0,0.16,0,0,0,0,0
"349216",1.56,0.09,0.01,3,14.5,0.08,121,1.25,65,37,43,76,0.05,15.75,0.15,0.75,6,0.63,20,4,3,1,0.25,0,0.11,2.72,0.01,534,4.85,1,0,1,131,0.2,7,3,0,19,2.66,0.46,7.16,1,29.02,188,16.42,2,89,471,102,1.08,0.79,0,321.43,4,0,0.69,5,38.39,1,0.2,0.01,384.39,0,15,15,0.12,25,0.14,0.04,0,251,1,94.6,0,0,0,0.79,0,0,0
"195572",215.64,50,44,4.33,19,133,294.75,38,47,75,0.07,104,12,23.7,10.46,58,28,2,50,81,441.89,18,127.36,262.91,81,60,137.18,0.48,44,148.58,188,33,161,24,298.61,36,192,32,81,135,120.6,10.57,366.15,12.49,152,76,145,68,192,323,15.84,7,0.06,372.42,184,38,29,66,150.48,0.07,22,0.01,193,7,14,232,59,793.57,0,55,0.31,0,432,1,0,0,48.24,0.65,1,0
"174902",0,0.01,0,0.04,0,0.01,0,1,0.01,0,2,1,0,0.01,1,0,0,0,0.03,0,0,0.01,1,0,0,0.03,2,0.03,0.06,0.01,0.04,0.22,2,0.13,0,1,0.01,0.08,0.08,0,0,0.06,0.01,0.09,1,0,0,0.19,0,0,1,0.02,0.33,1,0,0.01,0.01,0.02,1,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193348",0,0.12,2,0.59,0.01,2,0,0.21,0.02,0.01,1,2,0.07,2,0.01,0.02,0.85,1,0.02,0,1,0,0.01,0,0,2,1,1,0.01,0,1,2.1,1,0.02,0,2,0.39,0.03,0.13,0,0,0,0.08,0.05,0.13,0,0,0.01,0,0.01,2,0.65,0.41,0.02,0.01,0.01,0,0,4,1,0,0,0,0.08,0.02,2,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"187802",1,1,3,1,1,0.11,3,1,0.36,0,3,0.49,1,0.5,2.45,2,0.01,0.19,4,7,2,0.66,0.94,0.04,1,1,0.09,0.03,1,0,1,0.21,0,0.06,0.01,0.01,0,0,0,0,0,0.17,0.35,0.02,0,0.66,0,0.09,0,2,0,6,0.01,0.04,0,3,0,0,0.05,0,0.02,1,0,0.08,0.1,0,0,0.1,0,1,0,0,0,0,0.01,0,0,0,0.01,0
"364261",0,0.01,0.01,2,0.04,2,0.26,2,5,5,0.02,0.02,0.02,0.2,0.02,1,0.01,0.03,0.02,0.28,0.04,6,0,1,0.1,0.04,0.04,0,0.03,0,0.07,0.01,0.03,1,7,0,2,0,0,0.05,0,0,1,0,0,0,0,0.11,3.09,1.46,0,0,0.02,0,1,2,0.06,0,0.01,0,0,0,0.02,1,0.03,0.23,2,0.03,1,0,0.01,0.02,0.12,0.01,0.58,0,0,0,0,0.09
"176070",3,5,2.12,2,0.79,12,3,4,4,0.11,3,4.92,2,2,2,6,2,5.69,1.42,1,2.93,8.5,1,0.02,2,11,1,0.02,0.13,0.08,5,0.66,0.05,0.02,0.02,0.8,2.08,0.04,2,2,3.74,1,0.05,0.01,0.01,5,4,2,0.05,7.99,0.25,1,2,0.84,0.76,1.48,0.06,1,1.16,1.11,6.25,0.02,2,0.01,0.04,2,6,3,0,3.18,0.08,0,0.47,0,0,0.79,0,0,0,0
"206881",3,4,3,0.07,0.17,1,1,0.02,3,1,0.06,0.02,0.28,0.17,0.09,0.04,0.1,1.41,0.07,5,1,0.85,0.25,0,0,4,4,6,0.02,0,0.01,0,2,0.01,0,0.04,0.39,0.02,0.29,0.01,0.01,0,3,0.09,0,1,0,0,0,0.05,0.2,0.79,0.01,0,0,0.06,0.07,0,0.43,0.2,0,8,0,9,0.26,0.03,0,0.01,0,2,0.03,0,0,0,0.03,0,0,0,0.01,0
"544358",0.06,10,49,0.04,0.25,0.18,0.03,0.47,0.03,0,4,0.59,29,0.23,1.18,56,27,5.32,56,5,1.2,0.64,6,0.01,0.13,0.03,5,0.06,6,0,0,0.73,0.04,0.05,0.1,0,0.18,2,0.05,0,0.01,0,0.51,1,0,0.23,0,0.01,0.21,0,2,0.03,10,0.62,5,0.01,0.01,0,0.01,0.34,0.07,0.07,0,2,0.59,0,0,0.06,0,0,0.01,0,0.01,0,0,0,0,0,0,0
"297208",1,0.02,0,1,0.27,2,9,0.04,0.16,0,0.01,0.01,0.01,0.09,0.01,0,0,0,0,0.01,0.03,0,0,0,1,3,0.05,0,1,0,0.09,0.06,0.02,0.01,0,0.01,0.03,0,0.01,0.01,3,0.29,0.13,0,0,0.02,6,0.01,0,0.44,0,1,2,0.18,0,0.09,0,1,1,0.02,0,0,0,0,0,1.25,0.01,0.05,0,0.09,0,0,0.02,0,0,0,0,0,0,0
"182512",235.5,20,237.6,69,13,106,65,176,189,148,127,58,26,352.46,33,29,15,200.2,310.83,48,157,12,64,201,3,213,131,17,109.52,30,113,317,63,18,6,151,21,388.28,67,143,31,143,35,13,228.65,200.73,24,22,22.55,395,108,282,68,83.61,249.19,108,265,126.01,92,296,45,233.56,155,231.81,4,246,33,2,0,11.86,397.84,0.09,117,0,3.46,0.56,0,0,0,0
"208565",2,5,4,5,2,6,3,4,9,0.19,10,4.52,3,9,33.03,1,1,1,6.05,7,36.45,4,1,0.07,5,9,1,0.04,8.94,0.19,7,26.69,4.76,0.05,2,0.07,2,0.02,0.02,25.33,0.12,0.25,3,0.09,0.09,2,0.04,15,0.02,5,1,5,4.59,0.01,0.06,5,0.04,0.04,1,0.68,23,0,0.2,1.44,4,1.31,0.73,0.05,0,0.13,0,0,1,0,0,0,0,0,0,0
"340615",119.87,20,21,8.4,18,52,163.85,87,74,51,62,159.83,33,25,2,80,11,101.91,29,9,47,203.54,9,1.66,24,311,65.98,17,5,3.38,192.62,180,74.67,7,166,21.12,24,20,56,104,16,44,4.9,22,4,39,22,46,208.91,118.4,33.55,2.61,1.66,207.03,33,0.26,6,31,3.41,7,3,139.18,36,118,1.89,40,36,31,0,12,266.57,0,404.68,0,0,6.1,0,0,0.05,0
"263138",0.02,0.36,3,1,1,0.02,1,0.01,0.05,0.01,0,0,0.03,0.04,2,1,0,0,0,0.01,4,0.05,0,0,2,0.05,0.01,0,0,4,0.05,0.08,0.03,0,2,0,0,0.01,0.01,0.02,0,1.75,0.21,0,0,0,0,0.02,0.02,0.3,0,0.01,0.03,0,0.01,4,0.1,0,1,2,0.02,0,0,0.01,0.01,2,0.01,0.03,0,0.04,0.02,0,0.02,0,0,0,0,0,0,0
"186081",0.02,3,1,0.16,1,0.53,0,0.53,0.01,0.03,1,2,0.67,2,0.75,2.6,5,1,1,0.17,2,0.04,4,0,0,5,0.35,1,0.16,1,0.02,2.32,1,0.01,0,0.03,0.01,0.01,0.16,0,0,0,0.04,2,2,0,0.01,0.03,0,0.01,2,0.02,0.02,0.8,0,0,0.03,0,0,4,0,0.11,0,3.01,0.02,0,0.01,0,0,0,0.04,0,0,0,0,0,0,0,0,0
"176225",0,0,0,1.04,0.01,0,9,19,0.01,0,21,0.03,0,0.01,0,0,0,0,0.31,0,0,0,0,1,0,0.01,0.2,0.34,0.03,0,0.02,0.12,0.01,0.04,3,0.02,0,0.01,0,0.07,0.17,0.23,0,2,0,0,0,0.67,6,6,0,0.01,4,19,0,53,0,0.1,10,0.02,0,1,0,0.01,0,0,0.01,0.13,59.8,0.01,4,26,0.31,0.08,53,9,17.43,0,0,0
"168181",0,8.6,1,1.2,0.66,0,1,0.01,1,3,0.8,8,0.05,0.03,13,2.31,0.21,2,7,43,0.08,9,3,0,0,0,0,0.04,5,12,0.01,0.01,3.18,0.02,0.04,0.01,0,0.02,0.03,0.01,4,2,5,37,0,5,0.01,0.02,0.02,0.01,0.04,0,0.12,0.15,0,0,7,0,10,0.1,0.1,44.18,0,5,1,0.01,0.76,0.01,0,0.02,0.06,0,15,0,0,0,0,0,0,0
"547913",10,30,2,34.4,1,31,2,22,0.49,0.5,0.43,3.1,8,1,0.98,2,6.18,1.62,1.03,1,2,15.6,17,1,0.04,163,16,0.11,0.21,0.01,10.31,0.28,23.93,0.12,0.07,0,66,1,27,1.53,0.39,0,1,1.5,0,1,0,0.32,0,1,1,1,0.03,0,8.5,0.19,1,0.05,2,1,4.39,0,1,14,4,1,5,0.01,0,0,0.01,0.01,0,0,0.07,0,0,0,0,0
"179287",0.02,4.32,2,3,1.89,0.73,1.83,1,3,0.31,1,2,0.13,4,4,11,0.01,0.46,1,1,0.91,0.71,2,0,6,0.03,1,2,3,0.06,0.04,1.44,11,2,0,0.13,0.01,0.63,0.06,0.15,7,26.29,5,0.01,0,8,0,0.11,0,0.47,6.32,0.19,2,0.02,0,0.33,0.12,0,0.35,1.63,0.33,0,0,0.71,2,0,0.01,0.05,0,0.06,26,1.71,0,9.46,0,0,2,0,0.77,0
"243150",1,2,2,0.02,6,0.1,1,0.01,0,0,0,0,0.04,0.01,0.08,0.07,0.08,2,0.02,0.09,0.17,0,0.01,0,10,0,0,0.04,0.01,0.02,0,0.07,1,0,0,3,0,1.56,0,0.01,0,0.03,0.09,0.04,0.04,0,0,0,0,0,0.02,0,0,0,0,0.01,2,0,0.02,0,0,0,0,2,0.07,0,0,0.28,0,0.07,0,0,0,0,0,0,0,0,0,0
"142842",10,0.02,0,0.08,7,0.05,2,0.02,0,0,1,0.01,0.03,0,32,0,7,0,0.03,0,0.01,0.01,0,0,0,0.02,2,0.07,2,0,0.38,1.13,0.01,0.09,0,0.03,0.01,0,0.01,0,0,0.42,0.01,7,0,0,0,0,0,0,2,7,0.02,4,0,1,0,0.02,0.08,0.1,0.02,0.24,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196105",192.79,2.52,2.52,18,24,24,21,26,4,47,81,5,4,24,0.34,6,3,0,11.75,0.79,43,35,0.01,1,3,57,22,53.43,7.71,132.84,85,41,9,6,122,3,35,14,39,20.48,38,13.56,53.18,180.28,10,164.32,3.25,4,233.92,83,212.63,142,90,75,204,150.95,27.9,7,9,50,1.49,0,23,2,0.11,50,172.95,66.35,0,32,0.3,0.01,39,0,0.07,0,0,0,0.1,0
"315199",1,3,7.87,5.87,6,17.48,0.25,6,0.04,0.12,2,1.97,0.5,5,4,2,4,1,10.29,4.51,3,2,1,0,0.03,3.75,5,5,1,0.12,3,2,4,4,0.01,1,1.09,3,2,0.01,1,1,0.14,7.29,7.57,0.05,0.27,2,0.03,0,8.6,0.36,5,4,0.02,0.16,5,9,0.9,8,0.02,0.06,0.01,0.36,0.06,1,0.04,0.01,0,0.02,1,0.01,0.03,0,0,0,0,0,0,0
"300208",0,0,0,0.06,0,0.03,1,0,0,0.01,0,0.01,0,1,0,0.01,0,0,0,0,0.01,1,0,0,0,0.02,0.01,0,0,0,2,0.01,0,1,1,0.01,0,0.01,0,0,0.01,0.01,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0,0,0.01,2,0.02,0,1,0.01,0,0.06,0,0,0,0,0,0.01,0
"258099",0.44,1,0.03,1,0.02,3,0.03,1,0.45,0,2,1,0.04,7.33,0.46,0.01,0.57,1,1,0.1,0.07,0,0.02,0.03,0.01,1,1,0.01,0.07,0.01,4,1,1,0.03,0.01,0.05,0.45,0,0.71,0,0,0.01,1,0.03,0.11,0,6,2,0,1,1.57,1,1.19,0.73,0,4,0,1,0.41,0.16,0,0,0,0.03,0.01,1.33,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0
"109807",6,0,0,0,0.02,0,0.01,5,0.01,0,0.09,0.01,1,0,0,0,0,0,3,0,0,0,0,0.02,0.02,0,0,1,0.01,0,0,0.01,0.45,1,0,2,0,1,0.04,2,0.01,0,0,0.01,2,1,1,1,0,0.02,0,0,0,0.06,0,0.01,0,0.02,0,0,0.01,3,0.01,0.01,0.01,0,0,0,0,0,2,0.01,0.01,0,0.02,0,0,0,0,0
"307536",1,5,6.74,7,13.72,6.11,1.88,4,1,0.38,11.11,0.46,5,10,1,13.17,4,1,2,4,1,3,2.28,0,4,0.02,0.51,3.82,7.4,1,0.12,21.7,1.43,0.08,0.03,3,0,1,1,1.35,0.01,3.48,0.07,2,1,2,1.69,4,1,0.24,5,0,0.04,2,0,0.24,1.29,0.46,0.01,0.88,2.39,0.33,0,0.53,3,0,0.05,0.13,0,0.05,5,0.03,0,0,0,0,0,0,0,0
"539382",0.03,0.01,0,2,3,0,1,1,0.01,0,0.5,0,0.01,0.11,0.01,0,2,0,0.01,0.02,0.01,0,0,17,0.01,0,0.01,2,0,0,0.01,0.04,0.07,0.02,0,0,0,0,0,0.03,0,0,0.08,4,0,0,0,0.02,0,0.34,0,0,0,0.02,0,1,0,0,0.01,0.01,0,0.17,0,2,0,0,0,0,0,0,0.02,0.03,0,0,0.57,0,0,0,0,0
"174809",38,48,3.96,283.3,3.7,1.59,5,123,17,1,1,98,2,1.11,3,63,0.09,10.66,37,10.83,0,29,3,0.04,93.96,78,1,0.13,72,48,8.62,205,3.4,7,3,4,19.14,106,612.15,1,2,5,0.96,144.24,12,31.84,4,5,248,4.7,3.63,91.82,112,216,0.18,13,37,72,102,0.45,5,6,1.16,0,0.22,0.51,102,16,0,76,343,0.31,289,1.77,0.02,10.65,0,0.02,2,0
