"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14"
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0.25 0.25 0.25 0.857142857142857 0 0 0.571428571428571 0.857142857142857 0.857142857142857 0.857142857142857
"result.3" 0.125 0 0 0 0.533333333333333 0.5625 0.611111111111111 0.466666666666667 0.333333333333333 0.333333333333333 0.333333333333333 0.466666666666667 0.466666666666667 0.466666666666667
"result.4" 0.133333333333333 0.214285714285714 0.153846153846154 0.166666666666667 0.214285714285714 0.153846153846154 0.153846153846154 0.764705882352941 0.647058823529412 0.647058823529412 0.588235294117647 0.647058823529412 0.647058823529412 0.647058823529412
"result.5" 0 0 0 0 0.0666666666666667 0.0666666666666667 0.0689655172413793 0.642857142857143 0.476190476190476 0.5 0.5 0.666666666666667 0.666666666666667 0.642857142857143
"result.6" 0.12962962962963 0 0 0 0.105263157894737 0.135593220338983 0.11864406779661 0.810344827586207 0.862068965517241 0.862068965517241 0.862068965517241 0.879310344827586 0.879310344827586 0.896551724137931
"result.1" 0 0 0 0 0.583333333333333 0.666666666666667 0.636363636363636 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.833333333333333 0.666666666666667 0.666666666666667
"result.2" 0 0 0 0 0.2 0 0 0.75 0.5 0.75 0.75 1 0.75 0.75
"result.3" 0.181818181818182 0 0 0 0.583333333333333 0.541666666666667 0.666666666666667 0.310344827586207 0.241379310344828 0.275862068965517 0.275862068965517 0.344827586206897 0.379310344827586 0.379310344827586
"result.4" 0.2 0 0.0833333333333333 0.0833333333333333 0.35 0.277777777777778 0.277777777777778 0.6 0.55 0.55 0.55 0.65 0.65 0.65
"result.5" 0.04 0.0384615384615385 0.0769230769230769 0.0909090909090909 0.185185185185185 0.178571428571429 0.148148148148148 0.4 0.416666666666667 0.4 0.333333333333333 0.366666666666667 0.383333333333333 0.383333333333333
"result.6" 0.0434782608695652 0.0227272727272727 0.0227272727272727 0.0227272727272727 0.0425531914893617 0.0416666666666667 0.0416666666666667 0.88 0.86 0.86 0.86 0.9 0.92 0.92
"result.1" 0 0 0 0 0 0 0 0.4 0.2 0.2 0.2 0.4 0.2 0.2
"result.2" 0 0 0 0 0.666666666666667 0.666666666666667 0.666666666666667 1 0 0 0 1 1 1
"result.3" 0 0 0 0 0.416666666666667 0.3 0.333333333333333 0.0526315789473684 0 0 0 0.368421052631579 0.368421052631579 0.315789473684211
"result.4" 0 0 0 0 0.545454545454545 0.473684210526316 0.523809523809524 0.473684210526316 0.421052631578947 0.368421052631579 0.368421052631579 0.526315789473684 0.526315789473684 0.526315789473684
"result.5" 0.024390243902439 0.0263157894736842 0.0555555555555556 0.0555555555555556 0.0975609756097561 0.0930232558139535 0.0952380952380952 0.645161290322581 0.596774193548387 0.548387096774194 0.548387096774194 0.596774193548387 0.629032258064516 0.612903225806452
"result.6" 0.0169491525423729 0 0 0 0.0727272727272727 0.0714285714285714 0.0701754385964912 0.920634920634921 0.825396825396825 0.825396825396825 0.825396825396825 0.80952380952381 0.825396825396825 0.841269841269841
"result.1" 0 0.5 0.25 0 0.5 0.5 0.5 0.666666666666667 0.166666666666667 0.5 0.5 0.5 0.5 0.5
"result.2" 0 0 0 0 0 0 0 1 0 0 1 1 1 1
"result.3" 0 0 0 0 0.333333333333333 0.2 0.285714285714286 0.111111111111111 0.0555555555555556 0.0555555555555556 0.0555555555555556 0.222222222222222 0.222222222222222 0.277777777777778
"result.4" 0.285714285714286 0 0.0909090909090909 0.0909090909090909 0.142857142857143 0.1875 0.1875 0.526315789473684 0.578947368421053 0.526315789473684 0.526315789473684 0.631578947368421 0.684210526315789 0.684210526315789
"result.5" 0.0555555555555556 0.03125 0.0303030303030303 0.0303030303030303 0.297872340425532 0.261904761904762 0.261904761904762 0.739130434782609 0.673913043478261 0.695652173913043 0.695652173913043 0.717391304347826 0.673913043478261 0.673913043478261
"result.6" 0.02 0.0444444444444444 0.0652173913043478 0.0444444444444444 0.0816326530612245 0.0816326530612245 0.1 0.890909090909091 0.781818181818182 0.781818181818182 0.781818181818182 0.818181818181818 0.818181818181818 0.818181818181818
"result.1" 0 0 0 0 0 0 0 0.333333333333333 0 0 0 0.333333333333333 0.333333333333333 0.666666666666667
"result.2" 0 0 0 0 0 0 0 0.666666666666667 0.333333333333333 0.666666666666667 0.666666666666667 0.333333333333333 0.333333333333333 0.333333333333333
"result.3" 0 0.125 0 0 0.666666666666667 0.689655172413793 0.666666666666667 0.24 0.28 0.24 0.24 0.32 0.36 0.36
"result.4" 0 0 0 0 0.166666666666667 0.24 0.208333333333333 0.76 0.56 0.56 0.64 0.8 0.76 0.76
"result.5" 0.0625 0.0303030303030303 0 0 0.224489795918367 0.235294117647059 0.25 0.576923076923077 0.615384615384615 0.576923076923077 0.557692307692308 0.730769230769231 0.75 0.75
"result.6" 0.0925925925925926 0.0434782608695652 0.0833333333333333 0.0816326530612245 0.192982456140351 0.163636363636364 0.178571428571429 0.844827586206897 0.758620689655172 0.758620689655172 0.775862068965517 0.793103448275862 0.793103448275862 0.793103448275862
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0.1 0 0 0 0.1 0 0 0.818181818181818 0.363636363636364 0.363636363636364 0.636363636363636 0.818181818181818 0.818181818181818 0.727272727272727
"result.3" 0 0 0 0 0.5 0.4 0.4 0.0526315789473684 0.0526315789473684 0.210526315789474 0.263157894736842 0.105263157894737 0.157894736842105 0.157894736842105
"result.4" 0.15 0 0.0588235294117647 0.0588235294117647 0.304347826086957 0.291666666666667 0.428571428571429 0.772727272727273 0.727272727272727 0.727272727272727 0.727272727272727 0.727272727272727 0.772727272727273 0.727272727272727
"result.5" 0.0857142857142857 0.0714285714285714 0.04 0.0714285714285714 0.09375 0.0882352941176471 0.0606060606060606 0.64 0.52 0.48 0.52 0.58 0.62 0.62
"result.6" 0.0727272727272727 0.0232558139534884 0.0638297872340425 0.0625 0.134615384615385 0.150943396226415 0.150943396226415 0.894736842105263 0.736842105263158 0.771929824561403 0.789473684210526 0.789473684210526 0.789473684210526 0.789473684210526
"result.1" 0.2 0 0 0.5 0.5 0.428571428571429 0.5 0.5 0.125 0.125 0.125 0.5 0.5 0.5
"result.2" 0 0 0 0 0 0 0 0.666666666666667 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333
"result.3" 0.125 0 0.111111111111111 0.2 0.68 0.655172413793103 0.689655172413793 0.35 0.35 0.4 0.4 0.4 0.5 0.45
"result.4" 0.15 0 0 0 0.346153846153846 0.346153846153846 0.32 0.80952380952381 0.761904761904762 0.80952380952381 0.80952380952381 0.80952380952381 0.80952380952381 0.80952380952381
"result.5" 0.0769230769230769 0.0454545454545455 0.0476190476190476 0.0454545454545455 0.12 0.172413793103448 0.172413793103448 0.470588235294118 0.411764705882353 0.392156862745098 0.411764705882353 0.431372549019608 0.470588235294118 0.470588235294118
"result.6" 0.0666666666666667 0.0540540540540541 0.0526315789473684 0.0769230769230769 0.136363636363636 0.133333333333333 0.173913043478261 0.84 0.7 0.72 0.72 0.76 0.78 0.76
"result.1" 0.333333333333333 0.5 0.5 0 0.75 0.75 0.714285714285714 0.666666666666667 0.333333333333333 0.333333333333333 0 0.666666666666667 0.666666666666667 0.666666666666667
"result.2" 0 0 0 0 0 0 0 0.666666666666667 0.333333333333333 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
"result.3" 0.125 0 0 0 0.578947368421053 0.571428571428571 0.578947368421053 0.368421052631579 0.157894736842105 0.105263157894737 0.315789473684211 0.421052631578947 0.473684210526316 0.421052631578947
"result.4" 0.125 0.125 0.125 0.125 0.3 0.3 0.416666666666667 0.4375 0.4375 0.4375 0.4375 0.4375 0.4375 0.4375
"result.5" 0.108108108108108 0 0 0.0344827586206897 0.111111111111111 0.105263157894737 0.186046511627907 0.647058823529412 0.568627450980392 0.549019607843137 0.549019607843137 0.627450980392157 0.666666666666667 0.686274509803922
"result.6" 0.0344827586206897 0 0.0357142857142857 0 0.2 0.222222222222222 0.2 0.717948717948718 0.692307692307692 0.692307692307692 0.717948717948718 0.717948717948718 0.717948717948718 0.717948717948718
"result.1" 0 0.5 0.5 0.5 0.5 0.5 0.5 0.2 0.2 0.2 0.2 0.2 0.2 0.2
"result.2" 0.166666666666667 0.25 0 0 0.2 0.166666666666667 0.166666666666667 0.714285714285714 0.428571428571429 0.428571428571429 0.428571428571429 0.571428571428571 0.714285714285714 0.714285714285714
"result.3" 0 0.2 0 0 0.444444444444444 0.411764705882353 0.411764705882353 0.36 0.32 0.32 0.36 0.4 0.4 0.4
"result.4" 0.05 0 0 0 0.346153846153846 0.346153846153846 0.321428571428571 0.826086956521739 0.521739130434783 0.565217391304348 0.608695652173913 0.739130434782609 0.739130434782609 0.826086956521739
"result.5" 0.0588235294117647 0 0 0 0.235294117647059 0.235294117647059 0.222222222222222 0.615384615384615 0.442307692307692 0.519230769230769 0.557692307692308 0.5 0.5 0.538461538461538
"result.6" 0.0227272727272727 0.05 0.05 0 0.0697674418604651 0.0681818181818182 0.14 0.843137254901961 0.745098039215686 0.745098039215686 0.764705882352941 0.784313725490196 0.803921568627451 0.843137254901961
"result.1" 0 0 0 0 0.333333333333333 0.333333333333333 0.5 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
"result.2" 0.2 0 0 0 0.384615384615385 0.384615384615385 0.333333333333333 0.8 0.7 0.8 0.8 0.8 0.8 0.8
"result.3" 0 0 0 0 0.5 0.56 0.592592592592593 0.375 0.25 0.291666666666667 0.291666666666667 0.458333333333333 0.458333333333333 0.458333333333333
"result.4" 0 0.0625 0.0666666666666667 0.0666666666666667 0.181818181818182 0.142857142857143 0.142857142857143 0.761904761904762 0.714285714285714 0.666666666666667 0.666666666666667 0.857142857142857 0.857142857142857 0.857142857142857
"result.5" 0.0857142857142857 0.0625 0.0303030303030303 0.0588235294117647 0.245614035087719 0.188679245283019 0.218181818181818 0.56140350877193 0.526315789473684 0.56140350877193 0.56140350877193 0.754385964912281 0.754385964912281 0.754385964912281
"result.6" 0.0188679245283019 0 0 0 0.0740740740740741 0.0384615384615385 0.0740740740740741 0.866666666666667 0.75 0.766666666666667 0.766666666666667 0.833333333333333 0.833333333333333 0.833333333333333
"result.1" 0 0 0 0 0.333333333333333 0.5 0.5 0.4 0.2 0.2 0.4 0.4 0.4 0.4
"result.2" 0 0 0 0 0 0 0 0.333333333333333 0.166666666666667 0.166666666666667 0.166666666666667 0.333333333333333 0.333333333333333 0.333333333333333
"result.3" 0 0 0 0 0.285714285714286 0.333333333333333 0.333333333333333 0.115384615384615 0.115384615384615 0.153846153846154 0.153846153846154 0.192307692307692 0.153846153846154 0.153846153846154
"result.4" 0.166666666666667 0.0909090909090909 0.0909090909090909 0.111111111111111 0.476190476190476 0.5 0.576923076923077 0.666666666666667 0.666666666666667 0.666666666666667 0.533333333333333 0.733333333333333 0.733333333333333 0.733333333333333
"result.5" 0 0 0 0 0.131578947368421 0.15 0.170731707317073 0.733333333333333 0.466666666666667 0.422222222222222 0.488888888888889 0.733333333333333 0.755555555555556 0.755555555555556
"result.6" 0.0943396226415094 0.0816326530612245 0.1 0.0816326530612245 0.145454545454545 0.175438596491228 0.160714285714286 0.857142857142857 0.803571428571429 0.803571428571429 0.803571428571429 0.839285714285714 0.839285714285714 0.839285714285714
"result.1" 0 0 0.333333333333333 0 1 1 1 0 0 0.333333333333333 0 0 0 0
"result.2" 0 0 0 0 0.222222222222222 0.222222222222222 0.222222222222222 1 0.714285714285714 1 0.714285714285714 1 1 1
"result.3" 0.166666666666667 0 0 0.125 0.684210526315789 0.74468085106383 0.733333333333333 0.5 0.25 0.25 0.35 0.6 0.6 0.6
"result.4" 0.0909090909090909 0 0.1 0.1 0.48 0.518518518518518 0.518518518518518 0.5 0.5 0.45 0.45 0.65 0.65 0.65
"result.5" 0.0555555555555556 0 0 0 0.0882352941176471 0.0857142857142857 0.0857142857142857 0.772727272727273 0.727272727272727 0.727272727272727 0.727272727272727 0.704545454545455 0.727272727272727 0.727272727272727
"result.6" 0.0222222222222222 0.0465116279069767 0.0681818181818182 0.0681818181818182 0.0666666666666667 0.106382978723404 0.106382978723404 0.830188679245283 0.773584905660377 0.773584905660377 0.773584905660377 0.792452830188679 0.792452830188679 0.792452830188679
"result.1" 0 0 0 0 0.5 0.6 0.6 0.333333333333333 0.166666666666667 0 0 0.166666666666667 0.333333333333333 0.333333333333333
"result.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.3" 0 0 0 0 0.4 0.25 0.25 0.411764705882353 0.470588235294118 0.529411764705882 0.529411764705882 0.529411764705882 0.529411764705882 0.529411764705882
"result.4" 0 0.1 0 0 0.1 0.181818181818182 0.181818181818182 0.692307692307692 0.692307692307692 0.692307692307692 0.692307692307692 0.692307692307692 0.692307692307692 0.692307692307692
"result.5" 0.0384615384615385 0.0833333333333333 0.0434782608695652 0.04 0.314285714285714 0.323529411764706 0.371428571428571 0.490196078431373 0.431372549019608 0.431372549019608 0.470588235294118 0.470588235294118 0.450980392156863 0.431372549019608
"result.6" 0.159090909090909 0.0222222222222222 0.0227272727272727 0.0434782608695652 0.0681818181818182 0.0666666666666667 0.0833333333333333 0.711538461538462 0.846153846153846 0.826923076923077 0.846153846153846 0.788461538461538 0.807692307692308 0.846153846153846
"result.1" 0.2 0 0 0 0.6 0.571428571428571 0.714285714285714 0.5 0.125 0.125 0.125 0.25 0.375 0.25
"result.2" 0.375 0 0 0 0.6 0.555555555555556 0.555555555555556 0.833333333333333 0 0 0 0.666666666666667 0.666666666666667 0.666666666666667
"result.3" 0.1 0.1 0.0909090909090909 0.0909090909090909 0.266666666666667 0.277777777777778 0.294117647058824 0.428571428571429 0.428571428571429 0.476190476190476 0.476190476190476 0.523809523809524 0.619047619047619 0.571428571428571
"result.4" 0.111111111111111 0 0 0 0.413793103448276 0.484848484848485 0.527777777777778 0.8 0.55 0.65 0.7 0.85 0.85 0.85
"result.5" 0.192307692307692 0.0555555555555556 0.0476190476190476 0.12 0.235294117647059 0.272727272727273 0.294117647058824 0.381818181818182 0.309090909090909 0.363636363636364 0.4 0.472727272727273 0.436363636363636 0.436363636363636
"result.6" 0.0204081632653061 0.0465116279069767 0.024390243902439 0.0227272727272727 0.12 0.122448979591837 0.12 0.872727272727273 0.745454545454545 0.727272727272727 0.781818181818182 0.8 0.781818181818182 0.8
"result.1" 0.333333333333333 0 0.333333333333333 0 0.5 0.5 0.6 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
"result.2" 0 0 0 0 0 0 0 1 0.5 0.5 1 0.5 0.5 0.5
"result.3" 0 0 0 0 0.25 0.1875 0.2 0.363636363636364 0.409090909090909 0.363636363636364 0.363636363636364 0.545454545454545 0.590909090909091 0.545454545454545
"result.4" 0 0 0 0 0.435897435897436 0.405405405405405 0.378378378378378 0.833333333333333 0.541666666666667 0.583333333333333 0.666666666666667 0.916666666666667 0.916666666666667 0.958333333333333
"result.5" 0 0.032258064516129 0.03125 0.0588235294117647 0.0731707317073171 0.0731707317073171 0.0731707317073171 0.74 0.6 0.62 0.64 0.76 0.76 0.76
"result.6" 0 0 0 0 0.0571428571428571 0.0571428571428571 0.0571428571428571 0.9 0.775 0.8 0.825 0.825 0.825 0.825
"result.1" 0 0 0 0.333333333333333 0.571428571428571 0.5 0.5 0.2 0.2 0.2 0.4 0.6 0.6 0.6
"result.2" 0 0.5 0 0 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5
"result.3" 0.142857142857143 0.166666666666667 0.2 0.142857142857143 0.25 0.25 0.25 0.3 0.25 0.2 0.3 0.45 0.45 0.45
"result.4" 0 0 0 0 0.263157894736842 0.210526315789474 0.210526315789474 0.631578947368421 0.631578947368421 0.631578947368421 0.631578947368421 0.736842105263158 0.789473684210526 0.789473684210526
"result.5" 0.129032258064516 0 0 0.0416666666666667 0.103448275862069 0.133333333333333 0.133333333333333 0.613636363636364 0.431818181818182 0.5 0.522727272727273 0.590909090909091 0.590909090909091 0.590909090909091
"result.6" 0.0465116279069767 0.0277777777777778 0.05 0.0476190476190476 0.0263157894736842 0.0256410256410256 0.05 0.82 0.7 0.76 0.8 0.74 0.76 0.76
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0.333333333333333 0.333333333333333 0 0.25 0.25 0.4 0.4 0.4 0.4 0.6 0.6 0.6
"result.3" 0.166666666666667 0.25 0.285714285714286 0.285714285714286 0.5 0.583333333333333 0.583333333333333 0.25 0.15 0.25 0.25 0.25 0.25 0.25
"result.4" 0 0 0.0714285714285714 0.0769230769230769 0.37037037037037 0.260869565217391 0.304347826086957 0.739130434782609 0.565217391304348 0.565217391304348 0.521739130434783 0.739130434782609 0.739130434782609 0.695652173913043
"result.5" 0.0256410256410256 0.032258064516129 0.0333333333333333 0 0.159090909090909 0.162790697674419 0.173913043478261 0.678571428571429 0.535714285714286 0.517857142857143 0.553571428571429 0.660714285714286 0.642857142857143 0.678571428571429
"result.6" 0 0 0 0 0 0 0 0.816326530612245 0.857142857142857 0.877551020408163 0.918367346938776 0.918367346938776 0.918367346938776 0.918367346938776
"result.1" 0 0 0 0 0.333333333333333 0.333333333333333 0.333333333333333 0.4 0.4 0.4 0.4 0.4 0.4 0.4
"result.2" 0 0 0 0 0.125 0.125 0.125 0.875 0.875 0.875 0.875 0.875 0.875 0.875
"result.3" 0 0.125 0 0 0.2 0.111111111111111 0.181818181818182 0.571428571428571 0.5 0.5 0.5 0.571428571428571 0.571428571428571 0.642857142857143
"result.4" 0.0833333333333333 0.1 0 0 0.230769230769231 0.0909090909090909 0 0.733333333333333 0.6 0.6 0.6 0.666666666666667 0.666666666666667 0.666666666666667
"result.5" 0.0714285714285714 0.0645161290322581 0.103448275862069 0.129032258064516 0.289473684210526 0.257142857142857 0.243243243243243 0.448275862068966 0.5 0.448275862068966 0.46551724137931 0.46551724137931 0.448275862068966 0.482758620689655
"result.6" 0 0 0.0465116279069767 0.0652173913043478 0.0222222222222222 0.0222222222222222 0.0434782608695652 0.803571428571429 0.732142857142857 0.732142857142857 0.767857142857143 0.785714285714286 0.785714285714286 0.785714285714286
"result.1" 0.333333333333333 0.5 0.333333333333333 0.333333333333333 0.333333333333333 0.428571428571429 0.428571428571429 0.4 0.4 0.8 0.8 0.8 0.8 0.8
"result.2" 0 0 0 0 0 0 0 0.8 0.8 0.8 0.8 0.8 0.8 0.8
"result.3" 0.222222222222222 0 0 0 0.619047619047619 0.653846153846154 0.590909090909091 0.333333333333333 0.142857142857143 0.142857142857143 0.285714285714286 0.380952380952381 0.428571428571429 0.428571428571429
"result.4" 0 0 0 0 0.166666666666667 0.166666666666667 0.176470588235294 0.7 0.5 0.55 0.55 0.75 0.75 0.7
"result.5" 0.0869565217391304 0.0666666666666667 0.0666666666666667 0.0526315789473684 0.314285714285714 0.352941176470588 0.333333333333333 0.411764705882353 0.274509803921569 0.274509803921569 0.352941176470588 0.470588235294118 0.431372549019608 0.431372549019608
"result.6" 0.111111111111111 0.0227272727272727 0.0227272727272727 0.0652173913043478 0.0888888888888889 0.137254901960784 0.102040816326531 0.666666666666667 0.716666666666667 0.716666666666667 0.716666666666667 0.683333333333333 0.733333333333333 0.733333333333333
"result.1" 0 0 0 0 0 0 0 0.4 0.4 0.4 0.4 0.8 0.8 0.8
"result.2" 0 0 0 0 0.25 0.2 0.2 0.8 0.4 0.4 0.4 0.6 0.8 0.8
"result.3" 0 0.25 0.5 0 0.375 0.4 0.375 0.181818181818182 0.136363636363636 0.0454545454545455 0.0454545454545455 0.227272727272727 0.272727272727273 0.227272727272727
"result.4" 0.142857142857143 0.0909090909090909 0.0909090909090909 0.0909090909090909 0.518518518518518 0.5 0.458333333333333 0.521739130434783 0.434782608695652 0.434782608695652 0.434782608695652 0.565217391304348 0.565217391304348 0.565217391304348
"result.5" 0.0333333333333333 0 0 0 0.117647058823529 0.117647058823529 0.125 0.547169811320755 0.415094339622642 0.452830188679245 0.452830188679245 0.566037735849057 0.566037735849057 0.528301886792453
"result.6" 0.0238095238095238 0 0 0 0.175 0.128205128205128 0.102564102564103 0.854166666666667 0.770833333333333 0.729166666666667 0.75 0.6875 0.708333333333333 0.729166666666667
"result.1" 0 0 0 0 0.5 0.5 0.5 0.6 0.6 0.6 0.6 0.6 0.6 0.6
"result.2" 0 0.25 0 0 0 0.142857142857143 0.142857142857143 1 1 1 1 1 1 1
"result.3" 0 0 0 0 0.619047619047619 0.666666666666667 0.636363636363636 0.142857142857143 0 0.19047619047619 0 0.380952380952381 0.380952380952381 0.380952380952381
"result.4" 0.0714285714285714 0.0833333333333333 0 0 0.235294117647059 0.0714285714285714 0.0714285714285714 0.684210526315789 0.578947368421053 0.631578947368421 0.578947368421053 0.684210526315789 0.684210526315789 0.684210526315789
"result.5" 0.0277777777777778 0.0294117647058824 0.032258064516129 0.0344827586206897 0.179487179487179 0.179487179487179 0.205128205128205 0.625 0.589285714285714 0.535714285714286 0.5 0.571428571428571 0.571428571428571 0.553571428571429
"result.6" 0.0512820512820513 0 0 0.0232558139534884 0.0238095238095238 0 0 0.711538461538462 0.769230769230769 0.75 0.807692307692308 0.788461538461538 0.788461538461538 0.788461538461538
"result.1" 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0 0 0
"result.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.3" 0 0.285714285714286 0.2 0.2 0 0 0 0.3 0.5 0.4 0.4 0.4 0.4 0.4
"result.4" 0 0 0.0666666666666667 0.0555555555555556 0.333333333333333 0.25 0.28 0.842105263157895 0.736842105263158 0.736842105263158 0.894736842105263 0.947368421052632 0.947368421052632 0.947368421052632
"result.5" 0 0 0.0454545454545455 0.0357142857142857 0.297872340425532 0.311111111111111 0.288888888888889 0.660377358490566 0.433962264150943 0.39622641509434 0.509433962264151 0.622641509433962 0.584905660377358 0.60377358490566
"result.6" 0.0476190476190476 0 0 0 0.208333333333333 0.215686274509804 0.245283018867925 0.833333333333333 0.8125 0.8125 0.8125 0.791666666666667 0.833333333333333 0.833333333333333
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0.333333333333333 0.333333333333333 0.333333333333333 0 0.25 0 0 0.5 0.5 0.5
"result.3" 0.363636363636364 0 0.2 0.285714285714286 0.727272727272727 0.71875 0.735294117647059 0.318181818181818 0.181818181818182 0.181818181818182 0.227272727272727 0.409090909090909 0.409090909090909 0.409090909090909
"result.4" 0 0 0 0.1 0.222222222222222 0.176470588235294 0.222222222222222 0.736842105263158 0.368421052631579 0.473684210526316 0.473684210526316 0.736842105263158 0.736842105263158 0.736842105263158
"result.5" 0 0.0384615384615385 0.0434782608695652 0.04 0.032258064516129 0.0333333333333333 0.0606060606060606 0.649122807017544 0.43859649122807 0.385964912280702 0.421052631578947 0.526315789473684 0.508771929824561 0.543859649122807
"result.6" 0.0408163265306122 0.0263157894736842 0.05 0.0512820512820513 0.142857142857143 0.192307692307692 0.218181818181818 0.87037037037037 0.685185185185185 0.703703703703704 0.685185185185185 0.777777777777778 0.777777777777778 0.796296296296296
"result.1" 0 0 0 0 0.333333333333333 0.333333333333333 0.333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5
"result.2" 0 0 0 0 0 0 0 0.666666666666667 0.333333333333333 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
"result.3" 0 0 0 0 0.636363636363636 0.583333333333333 0.583333333333333 0.4 0.3 0.35 0.35 0.4 0.5 0.5
"result.4" 0.366666666666667 0.0714285714285714 0.0833333333333333 0.0714285714285714 0.424242424242424 0.40625 0.424242424242424 0.826086956521739 0.565217391304348 0.478260869565217 0.565217391304348 0.826086956521739 0.826086956521739 0.826086956521739
"result.5" 0.172413793103448 0.0333333333333333 0.032258064516129 0.032258064516129 0.244444444444444 0.25 0.266666666666667 0.533333333333333 0.644444444444444 0.666666666666667 0.666666666666667 0.755555555555556 0.733333333333333 0.733333333333333
"result.6" 0.04 0.025 0.024390243902439 0.024390243902439 0.224137931034483 0.206896551724138 0.229508196721311 0.786885245901639 0.639344262295082 0.655737704918033 0.655737704918033 0.737704918032787 0.754098360655738 0.770491803278688
"result.1" 0 0 0 0 0 0 0 0.25 0.25 0.25 0.25 0.25 0.25 0.25
"result.2" 0 0.333333333333333 0.2 0.2 0 0 0 0.8 0.4 0.8 0.8 0.8 0.8 0.8
"result.3" 0 0 0 0 0.272727272727273 0.384615384615385 0.384615384615385 0.368421052631579 0.315789473684211 0.315789473684211 0.315789473684211 0.421052631578947 0.421052631578947 0.421052631578947
"result.4" 0 0 0.0666666666666667 0.0666666666666667 0.321428571428571 0.296296296296296 0.321428571428571 0.6 0.6 0.56 0.56 0.76 0.76 0.76
"result.5" 0.117647058823529 0.0666666666666667 0.0769230769230769 0.0625 0.1 0.15 0.19047619047619 0.3 0.28 0.24 0.3 0.36 0.34 0.34
"result.6" 0 0.032258064516129 0 0 0.0294117647058824 0 0 0.829268292682927 0.731707317073171 0.731707317073171 0.75609756097561 0.804878048780488 0.804878048780488 0.804878048780488
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0.8 0.6 0.6 0.6 0.8 0.8 0.8
"result.3" 0.1 0 0 0 0.230769230769231 0.153846153846154 0.230769230769231 0.391304347826087 0.0869565217391304 0.130434782608696 0.173913043478261 0.434782608695652 0.478260869565217 0.434782608695652
"result.4" 0.0526315789473684 0 0 0 0.217391304347826 0.217391304347826 0.217391304347826 0.642857142857143 0.642857142857143 0.607142857142857 0.607142857142857 0.642857142857143 0.642857142857143 0.642857142857143
"result.5" 0.0465116279069767 0.159090909090909 0.113636363636364 0.1 0.258620689655172 0.23728813559322 0.228070175438596 0.672131147540984 0.60655737704918 0.639344262295082 0.590163934426229 0.704918032786885 0.737704918032787 0.721311475409836
"result.6" 0.0303030303030303 0 0.0625 0.0625 0.0967741935483871 0.0645161290322581 0.09375 0.780487804878049 0.682926829268293 0.731707317073171 0.731707317073171 0.682926829268293 0.707317073170732 0.707317073170732
"result.1" 0 0 0 0 0.333333333333333 0.333333333333333 0.333333333333333 0.4 0 0 0 0.4 0.4 0.4
"result.2" 0 0 0 0 0.285714285714286 0.285714285714286 0.285714285714286 0.625 0.5 0.625 0.625 0.625 0.625 0.625
"result.3" 0.142857142857143 0.166666666666667 0.142857142857143 0.142857142857143 0.25 0.142857142857143 0.142857142857143 0.315789473684211 0.263157894736842 0.315789473684211 0.315789473684211 0.315789473684211 0.315789473684211 0.315789473684211
"result.4" 0.133333333333333 0.0625 0.0555555555555556 0.0555555555555556 0.28 0.307692307692308 0.333333333333333 0.590909090909091 0.681818181818182 0.772727272727273 0.772727272727273 0.818181818181818 0.818181818181818 0.818181818181818
"result.5" 0.0810810810810811 0 0.0384615384615385 0.0384615384615385 0.153846153846154 0.175 0.179487179487179 0.666666666666667 0.470588235294118 0.490196078431373 0.490196078431373 0.647058823529412 0.647058823529412 0.627450980392157
"result.6" 0.0851063829787234 0.0454545454545455 0.0444444444444444 0.0227272727272727 0.0980392156862745 0.132075471698113 0.132075471698113 0.826923076923077 0.807692307692308 0.826923076923077 0.826923076923077 0.884615384615385 0.884615384615385 0.884615384615385
"result.1" 0 0 0 0 0 0 0 0.5 0 0.5 0.5 0.5 0.5 0.5
"result.2" 0 0 0 0 0 0 0 0.8 0.8 0.8 0.8 0.6 0.6 0.6
